""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"	"blastx"	"blastp"	"GOterms"	"kegg"
"PladumEVm099647"	-2.57241457330045	-0.552086799380577	25.374439810301	4.72132600736723e-07	4.39889091657076e-05	" ."	" ."	" ."	" ."
"PladumEVm102960"	-2.73012699578378	3.40095770546278	25.2647679133207	4.99754517466919e-07	4.63154458508665e-05	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm032616"	1.94120546108709	3.37652183346906	25.2479006907928	5.04144133833943e-07	4.65986557990056e-05	" FAXC_XENTR FAXC_XENTR"	" FAXC_XENTR FAXC_XENTR"	" GO:0005737 GO:0005737"	" . ."
"PladumEVm082978"	1.83678164724054	1.57707741057552	25.1758614078433	5.23331345380342e-07	4.8244522100907e-05	" CP3A8_MACFA"	" CP3AV_MESAU"	" GO:0005789"	" KEGG:mcf:102144258"
"PladumEVm032437"	-1.12088097917744	3.13223104769196	25.10656298695	5.42479150146739e-07	4.98781027025708e-05	" HMOX2_RAT HMOX2_RAT HMOX2_RAT HMOX2_RAT HMOX2_RAT HMOX2_RAT HMOX2_RAT HMOX2_RAT HMOX2_RAT HMOX2_RAT HMOX2_RAT"	" HMOX2_RAT . HMOX2_RAT HMOX2_RAT HMOX2_RAT . HMOX2_RAT . HMOX2_RAT . HMOX2_RAT"	" GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783"	" KEGG:rno:79239 KEGG:rno:79239 KEGG:rno:79239 KEGG:rno:79239 KEGG:rno:79239 KEGG:rno:79239 KEGG:rno:79239 KEGG:rno:79239 KEGG:rno:79239 KEGG:rno:79239 KEGG:rno:79239"
"PladumEVm043764"	1.94294404267479	1.0949892549179	25.062523107236	5.55011234088488e-07	5.07470124837415e-05	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm090281"	-2.41646767030865	0.113519546741117	25.0580964538104	5.56286836522882e-07	5.07470124837415e-05	" ."	" ."	" ."	" ."
"PladumEVm015685"	-1.26963739298605	5.04692729080105	24.9434030529975	5.90381994211826e-07	5.35775493396545e-05	" PRS55_MOUSE PRS55_MOUSE PRS55_MOUSE PRS55_MOUSE PRS55_MOUSE . PRS55_MOUSE"	" PRS55_MOUSE PRS55_MOUSE PRS55_MOUSE PRS55_MOUSE PRS55_MOUSE FIBA1_PETMA PRS55_MOUSE"	" GO:0001669 GO:0001669 GO:0001669 GO:0001669 GO:0001669 . GO:0001669"	" KEGG:mmu:71037 KEGG:mmu:71037 KEGG:mmu:71037 KEGG:mmu:71037 KEGG:mmu:71037 . KEGG:mmu:71037"
"PladumEVm024168"	1.88880235712474	3.77070994041782	24.8004247447576	6.35834569879894e-07	5.75529120130404e-05	" HSPB8_RAT HSPB8_RAT HSPB8_MOUSE HSPB8_BOVIN HSPB8_BOVIN HSPB8_MOUSE HSPB8_MACMU HSPB8_MACMU CRYAA_OCHPR HSPB8_RAT HSPB8_MACMU HSPB8_MACMU HSP12_CAEEL HSPB8_BOVIN HSPB8_RAT HSPB8_MACMU HSP12_CAEEL HSPB8_MACMU HSPB8_RAT HSPB8_BOVIN HSPB8_BOVIN HSPB8_MACMU HSPB8_BOVIN HSPB8_MACMU HSPB8_MACMU ."	" HSPB8_RAT HSPB8_RAT HSPB8_RAT HSPB8_BOVIN HSPB8_BOVIN HSPB8_RAT HSPB8_MACMU HSPB8_MACMU HSPB8_MACMU HSPB8_RAT HSPB8_MACMU HSPB8_MACMU HSP12_CAEEL HSPB8_BOVIN HSPB8_RAT HSP12_CAEEL HSP12_CAEEL HSPB8_MACMU HSPB8_MOUSE HSPB8_BOVIN HSPB8_BOVIN HSPB8_MACMU HSPB8_BOVIN HSPB8_MACMU HSPB8_BOVIN ."	" GO:0101031 GO:0101031 GO:0101031 GO:0101031 GO:0101031 GO:0101031 GO:0101031 GO:0101031 GO:0005737 GO:0101031 GO:0101031 GO:0101031 GO:0005737 GO:0101031 GO:0101031 GO:0101031 GO:0005737 GO:0101031 GO:0101031 GO:0101031 GO:0101031 GO:0101031 GO:0101031 GO:0101031 GO:0101031 ."	" KEGG:rno:113906 KEGG:rno:113906 KEGG:rno:113906 KEGG:bta:539524 KEGG:bta:539524 KEGG:rno:113906 KEGG:mcc:574341 KEGG:mcc:574341 KEGG:mcc:574341 KEGG:rno:113906 KEGG:mcc:574341 KEGG:mcc:574341 KEGG:cel:CELE_Y46H3A.3 KEGG:bta:539524 KEGG:rno:113906 KEGG:cel:CELE_Y46H3A.3 KEGG:cel:CELE_Y46H3A.3 KEGG:mcc:574341 KEGG:mmu:80888 KEGG:bta:539524 KEGG:bta:539524 KEGG:mcc:574341 KEGG:bta:539524 KEGG:mcc:574341 KEGG:bta:539524 ."
"PladumEVm015877"	1.18832970826156	3.94669780628215	24.7366105474867	6.57237936923284e-07	5.92061522505353e-05	" CP46A_HUMAN CP46A_HUMAN CP46A_MOUSE CP46A_HUMAN CP46A_MOUSE CP46A_HUMAN CP46A_HUMAN ."	" CP46A_HUMAN CP46A_HUMAN CP46A_MOUSE CP46A_HUMAN CP46A_MOUSE CP46A_HUMAN CP46A_HUMAN ."	" GO:0030425 GO:0030425 GO:0030425 GO:0030425 GO:0030425 GO:0030425 GO:0030425 ."	" KEGG:hsa:10858 KEGG:hsa:10858 KEGG:mmu:13116 KEGG:hsa:10858 KEGG:mmu:13116 KEGG:hsa:10858 KEGG:hsa:10858 ."
"PladumEVm038679"	3.06609031293671	1.8726322945231	24.7358762012969	6.57488396153516e-07	5.92061522505353e-05	" RAB1A_LYMST RAB1A_LYMST RAB1A_LYMST RAB1A_LYMST RAB1_DIPOM RAB1A_LYMST RAB1A_LYMST RAB1A_LYMST RAB1_DIPOM"	" RAB1A_LYMST RAB1A_LYMST RAB1A_LYMST RAB1A_LYMST RAB1_DIPOM RAB1A_LYMST RAB1A_LYMST RAB1A_LYMST RAB1_DIPOM"	" GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005886 GO:0005783 GO:0005783 GO:0005783 GO:0005886"	" . . . . . . . . ."
"PladumEVm050574"	1.60943145553669	0.638944420059455	24.7097563604731	6.6645945340614e-07	5.98256050014347e-05	" SMOX_MOUSE SMOX_MOUSE PAOX_MOUSE"	" SMOX_MOUSE SMOX_MOUSE PAOX_MOUSE"	" GO:0005737 GO:0005737 GO:0005782"	" KEGG:mmu:228608 KEGG:mmu:228608 KEGG:mmu:212503"
"PladumEVm036251"	-1.80613300634845	1.08244326099489	24.7059065549787	6.6779203613611e-07	5.98256050014347e-05	" . ."	" . ."	" . ."	" . ."
"PladumEVm023648"	1.29385174822081	1.76528268096981	24.5596564842862	7.20443926825939e-07	6.43774689497992e-05	" ADH_SULAC ADH_SULAC ADH_SULAC ADH_SULAC ADH_SULAC ADH_SULAC ADH_SULAC ADH_SULAC ADH_SULAC ADH_SULAC ADH_SULAC DHSO_ARATH"	" ADH_SULAC . ADH_SULAC ADH_SULAC ADH_SULAC ADH_SULAC ADH_SULAC ADH_SULAC ADH_SULAC ADH_SULAC ADH_SULAC GATD_ECOLI"	" GO:0004022 GO:0004022 GO:0004022 GO:0004022 GO:0004022 GO:0004022 GO:0004022 GO:0004022 GO:0004022 GO:0004022 GO:0004022 GO:0005737"	" KEGG:sai:Saci_2057 KEGG:sai:Saci_2057 KEGG:sai:Saci_2057 KEGG:sai:Saci_2057 KEGG:sai:Saci_2057 KEGG:sai:Saci_2057 KEGG:sai:Saci_2057 KEGG:sai:Saci_2057 KEGG:sai:Saci_2057 KEGG:sai:Saci_2057 KEGG:sai:Saci_2057 KEGG:ecj:JW2075"
"PladumEVm088971"	-1.17451922865836	5.43711835001505	24.5363154912319	7.29223971211292e-07	6.4930863103137e-05	" ."	" ."	" ."	" ."
"PladumEVm079435"	-6.88078936563646	-1.06218477946985	24.5333325895527	7.30353736498837e-07	6.4930863103137e-05	" ."	" ."	" ."	" ."
"PladumEVm050651"	1.34518867008323	2.01649924738254	24.5175578632282	7.36357615184217e-07	6.52984739008157e-05	" . ."	" . ."	" . ."	" . ."
"PladumEVm084102"	-1.44296555081896	2.82362356051978	24.4720292974564	7.53964822974286e-07	6.66905745567053e-05	" ."	" AKH2_AGRIP"	" ."	" ."
"PladumEVm135999"	2.15607691922194	1.83264301180482	24.4344782622758	7.68804142773209e-07	6.7831434202912e-05	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm056579"	-1.37181470831864	5.80119341762306	24.4295647146799	7.70767410800071e-07	6.78333565892788e-05	" . ."	" . ."	" . ."	" . ."
"PladumEVm012561"	1.11745128332586	3.50780815657356	24.3779083954896	7.91714053196067e-07	6.95017520216517e-05	" FAAH1_PIG FAAH1_MOUSE FAAH1_MOUSE FAAH1_MOUSE FAAH1_MOUSE FAAH1_MOUSE FAAH1_MOUSE FAAH1_MOUSE FAAH1_MOUSE FAAH1_MOUSE FAAH1_MOUSE FAAH1_MOUSE FAAH1_MOUSE FAAH1_MOUSE FAAH1_MOUSE FAAH1_MOUSE FAAH1_MOUSE FAAH1_MOUSE"	" FAAH1_PIG FAAH1_PIG FAAH1_PIG FAAH1_PIG FAAH1_MOUSE FAAH1_MOUSE FAAH1_PIG FAAH1_PIG FAAH1_MOUSE FAAH1_PIG FAAH1_PIG FAAH1_CAEEL FAAH1_MOUSE FAAH1_PIG FAAH1_PIG FAAH1_MOUSE FAAH1_PIG FAAH1_PIG"	" GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789"	" KEGG:ssc:396949 KEGG:ssc:396949 KEGG:ssc:396949 KEGG:ssc:396949 KEGG:mmu:14073 KEGG:mmu:14073 KEGG:ssc:396949 KEGG:ssc:396949 KEGG:mmu:14073 KEGG:ssc:396949 KEGG:ssc:396949 KEGG:cel:CELE_B0218.1 KEGG:mmu:14073 KEGG:ssc:396949 KEGG:ssc:396949 KEGG:mmu:14073 KEGG:ssc:396949 KEGG:ssc:396949"
"PladumEVm037884"	-1.46909675139297	9.71093090485105	24.3481505342725	8.04039022894963e-07	7.0406815591296e-05	" . . . . . . . . . . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . . . . . . . . . . ."
"PladumEVm012777"	-1.41000072467966	1.57221326188869	24.3210240189537	8.15441710168591e-07	7.10491718493277e-05	" LRP6_HUMAN LRP6_HUMAN . LRP6_HUMAN LRP6_HUMAN LRP6_HUMAN . LRP6_HUMAN LRP6_HUMAN"	" . LRP6_HUMAN . LRP6_HUMAN . . . LRP6_HUMAN LRP6_HUMAN"	" GO:0009986 GO:0009986 . GO:0009986 GO:0009986 GO:0009986 . GO:0009986 GO:0009986"	" KEGG:hsa:4040 KEGG:hsa:4040 . KEGG:hsa:4040 KEGG:hsa:4040 KEGG:hsa:4040 . KEGG:hsa:4040 KEGG:hsa:4040"
"PladumEVm029781"	1.17835561182195	2.43404641992456	24.2379348079801	8.51387415708874e-07	7.39965793966477e-05	" FITM2_DROME FITM2_DROME FITM2_DROME FITM2_DROME FITM2_DROME FITM2_DROME FITM2_DROME FITM2_DROME FITM2_DROME"	" FITM2_DROME FITM2_DROME FITM2_DROME FITM2_DROME FITM2_DROME FITM2_DROME FITM2_DROME FITM2_DROME FITM2_DROME"	" GO:0030176 GO:0030176 GO:0030176 GO:0030176 GO:0030176 GO:0030176 GO:0030176 GO:0030176 GO:0030176"	" KEGG:dme:Dmel_CG10671 KEGG:dme:Dmel_CG10671 KEGG:dme:Dmel_CG10671 KEGG:dme:Dmel_CG10671 KEGG:dme:Dmel_CG10671 KEGG:dme:Dmel_CG10671 KEGG:dme:Dmel_CG10671 KEGG:dme:Dmel_CG10671 KEGG:dme:Dmel_CG10671"
"PladumEVm104776"	-1.48271012026003	6.07074361813889	24.2324207233653	8.53828363840009e-07	7.40245885960448e-05	" . ."	" . ."	" . ."	" . ."
"PladumEVm014166"	1.15871713487736	2.69562079140995	24.1852302589939	8.75007524901814e-07	7.56729898825358e-05	" CGT_MOUSE CGT_MOUSE CGT_HUMAN UD2A1_MOUSE CGT_MOUSE CGT_HUMAN CGT_MOUSE CGT_MOUSE CGT_MOUSE CGT_MOUSE CGT_MOUSE CGT_MOUSE CGT_HUMAN UD2A1_MOUSE"	" CGT_MOUSE CGT_MOUSE CGT_MOUSE UD2A1_HUMAN CGT_MOUSE UDB31_CANLF CGT_MOUSE CGT_MOUSE CGT_MOUSE CGT_MOUSE CGT_MOUSE CGT_MOUSE UDB31_CANLF UD2A1_MOUSE"	" GO:0005783 GO:0005783 GO:0005783 GO:0016021 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0016021"	" KEGG:mmu:22239 KEGG:mmu:22239 KEGG:mmu:22239 KEGG:hsa:10941 KEGG:mmu:22239 KEGG:cfa:442984 KEGG:mmu:22239 KEGG:mmu:22239 KEGG:mmu:22239 KEGG:mmu:22239 KEGG:mmu:22239 KEGG:mmu:22239 KEGG:cfa:442984 KEGG:mmu:94215"
"PladumEVm155115"	2.95153138010941	0.118127427577412	24.1528872177179	8.89826623207347e-07	7.65754984932057e-05	" . ."	" . ."	" . ."	" . ."
"PladumEVm002749"	1.16603326474684	5.61267079659932	24.1208068155324	9.04773998261558e-07	7.74801439344622e-05	" MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK MOXD1_HUMAN MOXD1_CHICK . MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK . MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK . MOXD1_DANRE MOXD1_DANRE"	" MOXD1_DANRE MOXD1_CHICK MOXD2_DANRE MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK . MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK MOXD1_CHICK . MOXD1_DANRE MOXD1_DANRE MOXD1_DANRE MOXD1_DANRE MOXD1_DANRE MOXD1_DANRE MOXD1_DANRE MOXD1_DANRE MOXD1_DANRE MOXD1_CHICK . MOXD1_DANRE MOXD1_DANRE"	" GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 . GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 . GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 . GO:0005789 GO:0005789"	" KEGG:dre:570584 KEGG:gga:395333 KEGG:gga:395333 KEGG:gga:395333 KEGG:gga:395333 KEGG:gga:395333 . KEGG:gga:395333 KEGG:gga:395333 KEGG:gga:395333 KEGG:gga:395333 KEGG:gga:395333 KEGG:gga:395333 KEGG:gga:395333 . KEGG:dre:570584 KEGG:dre:570584 KEGG:dre:570584 KEGG:dre:570584 KEGG:dre:570584 KEGG:dre:570584 KEGG:dre:570584 KEGG:dre:570584 KEGG:dre:570584 KEGG:gga:395333 . KEGG:dre:570584 KEGG:dre:570584"
"PladumEVm014583"	2.79504459200836	1.16540189557204	24.0789093285191	9.24675312260241e-07	7.87981237440501e-05	" CP4F2_HUMAN CP4B1_RABIT CP4F2_HUMAN CP4F2_HUMAN CP4F2_HUMAN"	" CP4F2_HUMAN CP4B1_RABIT CP4F2_HUMAN CP4F2_HUMAN CP4F2_HUMAN"	" GO:0016324 GO:0005789 GO:0016324 GO:0016324 GO:0016324"	" KEGG:hsa:8529 KEGG:ocu:100008805 KEGG:hsa:8529 KEGG:hsa:8529 KEGG:hsa:8529"
"PladumEVm016517"	1.21464873483245	4.20018429665369	23.989882108315	9.68432820377329e-07	8.23262148690109e-05	" NEUL1_MOUSE NEUL1_MOUSE NEUL1_MOUSE DC2I2_MOUSE DC2I2_MOUSE NEU1B_HUMAN NEUL1_MOUSE"	" NEUL1_MOUSE NEUL1_MOUSE NEUL1_MOUSE NEUL1_MOUSE DC2I2_HUMAN . NEUL1_MOUSE"	" GO:0097440 GO:0097440 GO:0097440 GO:0005930 GO:0005930 GO:0015629 GO:0097440"	" KEGG:mmu:18011 KEGG:mmu:18011 KEGG:mmu:18011 KEGG:mmu:18011 KEGG:hsa:89891 KEGG:hsa:54492 KEGG:mmu:18011"
"PladumEVm005943"	1.79185039596184	0.168410334140622	23.9027512934437	1.01326844969606e-06	8.59286076794431e-05	" YI31B_YEAST ."	" YI31B_YEAST ."	" GO:0005737 ."	" KEGG:sce:YIL082W-A ."
"PladumEVm032800"	2.87146647045454	0.107341107408432	23.8528451255916	1.03988068893727e-06	8.77593994946362e-05	" . . . . . . . ."	" . . . . . . . ."	" . . . . . . . ."	" . . . . . . . ."
"PladumEVm057794"	-1.27213439300978	3.55964404926893	23.8169077800946	1.05947717990543e-06	8.91977667197967e-05	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm061665"	-1.81531957815965	5.39559615031725	23.803568782401	1.06684475752719e-06	8.96021369789486e-05	" GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE"	" GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE"	" GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576"	" . . . . . . . . ."
"PladumEVm032360"	1.38246768565155	2.14355757077635	23.774802111215	1.08290891612066e-06	9.07332245092081e-05	" DHI1L_DANRE DHI1L_DANRE DHI1L_DANRE DHI1L_DANRE DHI1L_DANRE DHI1L_DANRE DHI1L_DANRE DHI1L_DANRE DHI1L_DANRE DHI1L_DANRE DHI1L_DANRE"	" DHI1L_DANRE DHI1L_DANRE DHI1L_DANRE DHI1L_DANRE DHI1L_DANRE DHI1L_DANRE DHI1L_DANRE DHI1L_DANRE DHI1L_XENTR DHI1L_DANRE DHI1L_DANRE"	" GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576"	" KEGG:dre:100006793 KEGG:dre:100006793 KEGG:dre:100006793 KEGG:dre:100006793 KEGG:dre:100006793 KEGG:dre:100006793 KEGG:dre:100006793 KEGG:dre:100006793 KEGG:xtr:100037875 KEGG:dre:100006793 KEGG:dre:100006793"
"PladumEVm032368"	4.84381476009023	-0.117752701766064	23.7304285534217	1.10816543081464e-06	9.2186171398173e-05	" STF3_MYCTU"	" STF3_MYCTU"	" GO:0001517"	" KEGG:mtu:Rv2267c"
"PladumEVm014151"	-1.71939629788778	1.24459490627783	23.6272268936889	1.16921421905203e-06	9.70336712576218e-05	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm101891"	-5.91008760689122	-0.693688788173063	23.5851924356652	1.19503609577383e-06	9.89416259484404e-05	" ."	" ."	" ."	" ."
"PladumEVm089894"	-3.81873938684454	1.09549391612349	23.5671510112618	1.20629368010713e-06	9.94025822859979e-05	" ."	" ."	" ."	" ."
"PladumEVm071579"	-7.47171017548639	-0.801076937013567	23.465821619229	1.27152705043041e-06	0.000104041882002314	" ."	" ."	" ."	" ."
"PladumEVm042351"	1.70978332163247	3.00265772293503	23.4344093875767	1.29245917697661e-06	0.000105507549496228	" GSTA3_CHICK GSTA3_CHICK"	" GSTA3_CHICK GSTA3_CHICK"	" GO:0005737 GO:0005737"	" KEGG:gga:396380 KEGG:gga:396380"
"PladumEVm016990"	1.8173253591826	0.319791545491687	23.4275548231686	1.29707258425137e-06	0.000105637340375661	" CP2J2_HUMAN CP2U1_HUMAN CP2U1_BOVIN CP2G1_RAT CP2U1_HUMAN CP2G1_RAT CP2J2_HUMAN CP2BB_CANLF"	" CP2J2_HUMAN CP2U1_HUMAN CP2U1_HUMAN CP2BB_CANLF CP2U1_HUMAN CP2BA_MOUSE CP2J2_HUMAN CP2BB_CANLF"	" GO:0005737 GO:0005737 GO:0005789 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737"	" KEGG:hsa:1573 KEGG:hsa:113612 KEGG:hsa:113612 KEGG:cfa:474177 KEGG:hsa:113612 KEGG:rno:25251 KEGG:hsa:1573 KEGG:cfa:474177"
"PladumEVm129518"	-6.63375674917595	-1.23079332432193	23.36058226425	1.34302610363716e-06	0.0001091255558953	" . ."	" . ."	" . ."	" . ."
"PladumEVm042316"	1.24853585427825	1.33396381914508	23.2908914364134	1.39257940341174e-06	0.000112628082814358	" FKB14_PONAB FKB14_PONAB"	" FKB14_PONAB FKB14_PONAB"	" GO:0005788 GO:0005788"	" KEGG:pon:100174527 KEGG:pon:100174527"
"PladumEVm016747"	1.57377776675489	0.804283258681633	23.2830721996348	1.39825242293576e-06	0.000112825730727373	" PCFT_DANRE PCFT_DANRE PCFT_DANRE PCFT_DANRE PCFT_DANRE PCFT_XENLA PCFT_DANRE PCFT_DANRE PCFT_DANRE"	" PCFT_XENLA PCFT_XENLA PCFT_XENLA PCFT_XENLA PCFT_XENLA PCFT_XENLA PCFT_XENLA PCFT_XENLA PCFT_XENLA"	" GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021"	" KEGG:xla:446819 KEGG:xla:446819 KEGG:xla:446819 KEGG:xla:446819 KEGG:xla:446819 KEGG:xla:446819 KEGG:xla:446819 KEGG:xla:446819 KEGG:xla:446819"
"PladumEVm037577"	1.13807202647328	1.9564576275529	23.2716716887234	1.40656529228344e-06	0.000113234987896524	" FER3L_HUMAN FER3L_HUMAN FER3L_HUMAN FER3L_HUMAN FER3L_HUMAN"	" FER3L_MOUSE FER3L_MOUSE FER3L_MOUSE FER3L_MOUSE FER3L_MOUSE"	" GO:0000785 GO:0000785 GO:0000785 GO:0000785 GO:0000785"	" KEGG:mmu:114712 KEGG:mmu:114712 KEGG:mmu:114712 KEGG:mmu:114712 KEGG:mmu:114712"
"PladumEVm048286"	2.40806426753321	-0.217312111215788	23.2653153338995	1.41122163671145e-06	0.00011334867302313	" RTJK_DROME . . . RTJK_DROME . ."	" . . . . . . ."	" GO:0003964 . . . GO:0003964 . ."	" . . . . . . ."
"PladumEVm057795"	1.40040259367552	1.08938140413166	23.2571225682134	1.41724605586266e-06	0.000113571467765563	" PG12A_MOUSE PG12A_MOUSE"	" PG12A_MOUSE PG12A_MOUSE"	" GO:0005737 GO:0005737"	" KEGG:mmu:66350 KEGG:mmu:66350"
"PladumEVm046187"	1.86483769479901	1.6656379558643	23.2023297284786	1.45820565667516e-06	0.000116135644532042	" HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN"	" HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN"	" GO:0035578 GO:0035578 GO:0035578 GO:0035578 GO:0035578 GO:0035578 GO:0035578 GO:0035578 GO:0035578 GO:0035578"	" KEGG:hsa:23593 KEGG:hsa:23593 KEGG:hsa:23593 KEGG:hsa:23593 KEGG:hsa:23593 KEGG:hsa:23593 KEGG:hsa:23593 KEGG:hsa:23593 KEGG:hsa:23593 KEGG:hsa:23593"
"PladumEVm014772"	1.10846497944475	2.25874129639759	23.1493650969759	1.49892687318727e-06	0.000118755115696803	" MFS4B_DANRE MFS4B_DANRE MFS4B_HUMAN MFS4B_HUMAN MFS4B_HUMAN MFS4B_DANRE MFS4B_DANRE MFS4B_HUMAN MFS4B_DANRE MFS4B_DANRE MFS4B_DANRE MFS4B_HUMAN"	" MFS4B_DANRE MFS4B_DANRE MFS4B_HUMAN MFS4B_HUMAN MFS4B_HUMAN MFS4B_DANRE MF4B1_MOUSE MFS4B_HUMAN MFS4B_DANRE MF4B1_MOUSE MF4B1_MOUSE MFS4B_HUMAN"	" GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324"	" KEGG:dre:100037368 KEGG:dre:100037368 KEGG:hsa:91749 KEGG:hsa:91749 KEGG:hsa:91749 KEGG:dre:100037368 KEGG:mmu:215929 KEGG:hsa:91749 KEGG:dre:100037368 KEGG:mmu:215929 KEGG:mmu:215929 KEGG:hsa:91749"
"PladumEVm084809"	-2.03638867698902	3.35785996755335	23.0125135402592	1.6095034946907e-06	0.000126654150002249	" . . . ."	" . . . ."	" . . . ."	" . . . ."
"PladumEVm074480"	-1.3319604032563	5.61148400381357	22.9635840608543	1.65099412839863e-06	0.000129627154723865	" . . . . . . . . ."	" . . . . . . . . ."	" . . . . . . . . ."	" . . . . . . . . ."
"PladumEVm051012"	-2.48002350998749	5.23309840071734	22.937708558258	1.67336769318313e-06	0.000130795959355985	" . ."	" . ."	" . ."	" . ."
"PladumEVm069905"	-1.85098253996081	1.96197335388744	22.9262842039272	1.68334243583296e-06	0.00013098953533534	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm016654"	1.67710931857005	0.583764172701397	22.9089395426081	1.69860039716073e-06	0.000131883109503108	" GUN4_THEFU GUN4_THEFU GUN4_THEFU GUN6_DICDI"	" GUN4_THEFU GUN4_THEFU GUN4_THEFU GUN6_DICDI"	" GO:0008810 GO:0008810 GO:0008810 GO:0005576"	" . . . KEGG:ddi:DDB_G0271134"
"PladumEVm034114"	1.60562749861788	1.51298320527277	22.9005863381697	1.70599806016833e-06	0.000132163783202264	" GLYL3_HUMAN GLYL3_HUMAN GLYL3_HUMAN GLYL3_HUMAN GLYL3_HUMAN GLYL3_HUMAN GLYL3_HUMAN GLYL3_HUMAN GLYL3_HUMAN GLYL3_HUMAN"	" GLYL3_HUMAN . . GLYL3_HUMAN GLYL3_HUMAN GLYL3_HUMAN GLYL3_HUMAN GLYL3_HUMAN GLYL3_HUMAN GLYL3_HUMAN"	" GO:0005739 GO:0005739 GO:0005739 GO:0005739 GO:0005739 GO:0005739 GO:0005739 GO:0005739 GO:0005739 GO:0005739"	" KEGG:hsa:389396 KEGG:hsa:389396 KEGG:hsa:389396 KEGG:hsa:389396 KEGG:hsa:389396 KEGG:hsa:389396 KEGG:hsa:389396 KEGG:hsa:389396 KEGG:hsa:389396 KEGG:hsa:389396"
"PladumEVm080445"	1.19564307600499	4.43102650022169	22.8688594014828	1.73439136373044e-06	0.000134066150126942	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm006519"	1.65898312416908	1.10434512358247	22.7905767138206	1.80649307007657e-06	0.00013933126131436	" THAP9_HUMAN THAP9_HUMAN THAP9_HUMAN"	" THAP9_HUMAN . THAP9_HUMAN"	" GO:0003677 GO:0003677 GO:0003677"	" KEGG:hsa:79725 KEGG:hsa:79725 KEGG:hsa:79725"
