""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"	"blastx"	"blastp"	"GOterms"	"kegg"
"PladumEVm046187"	1.62619825616736	1.6656379558643	18.0183598417126	2.18784705657401e-05	0.000571736636571724	" HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN"	" HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN HEBP2_HUMAN"	" GO:0035578 GO:0035578 GO:0035578 GO:0035578 GO:0035578 GO:0035578 GO:0035578 GO:0035578 GO:0035578 GO:0035578"	" KEGG:hsa:23593 KEGG:hsa:23593 KEGG:hsa:23593 KEGG:hsa:23593 KEGG:hsa:23593 KEGG:hsa:23593 KEGG:hsa:23593 KEGG:hsa:23593 KEGG:hsa:23593 KEGG:hsa:23593"
"PladumEVm019810"	1.05782308857537	4.25087257052408	18.0152916292247	2.1913760626705e-05	0.000572230853913636	" . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . ."
"PladumEVm035624"	1.40341420821432	1.94223438205581	18.0086133371419	2.19907710515345e-05	0.000573812957258823	" GANAB_PIG"	" GANAB_PIG"	" GO:0017177"	" KEGG:ssc:396938"
"PladumEVm021546"	1.09708385149852	1.17158857635968	18.002703953506	2.20591415624729e-05	0.000574738513833886	" PPR3B_MOUSE PPR3B_MOUSE . PPR3B_MOUSE PPR3B_MOUSE PPR3B_MOUSE"	" PPR3B_MOUSE PPR3B_MOUSE . PPR3B_MOUSE PPR3B_MOUSE PPR3B_MOUSE"	" GO:0042587 GO:0042587 . GO:0042587 GO:0042587 GO:0042587"	" KEGG:mmu:244416 KEGG:mmu:244416 . KEGG:mmu:244416 KEGG:mmu:244416 KEGG:mmu:244416"
"PladumEVm124047"	-1.5153131526165	3.01277312904928	17.9552092842754	2.26164598585247e-05	0.000588381601635885	" . ."	" . ."	" . ."	" . ."
"PladumEVm005003"	-1.79580110835001	0.232996260525106	17.9474228997887	2.2709168306443e-05	0.000589914967627369	" UP5_HALAI . . UP5_HALAI UP5_HALAI CPMD8_HUMAN CPMD8_HUMAN"	" UP5_HALAI . . CPMD8_HUMAN CPMD8_HUMAN CPMD8_HUMAN CPMD8_HUMAN"	" GO:0005576 . . GO:0005576 GO:0005576 GO:0005615 GO:0005615"	" . . . . . . ."
"PladumEVm103650"	-1.63920928606233	0.662559611872126	17.9386892242172	2.28136100666648e-05	0.000591795126512212	" . ."	" . ."	" . ."	" . ."
"PladumEVm130707"	-1.24552478017279	1.11186841689123	17.9385380459862	2.28154221761341e-05	0.000591795126512212	" ."	" ."	" ."	" ."
"PladumEVm085825"	-1.13787011814646	5.28705614248023	17.9247895451545	2.29808256992661e-05	0.00059564322634025	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm010468"	1.24364533830347	5.78016323271834	17.9083990889857	2.31795887782473e-05	0.000599460882548617	" SC5A8_MOUSE SC5A8_MOUSE SC5A8_MOUSE SC5A8_HUMAN SC5A8_HUMAN SC5A8_HUMAN SC5A8_MOUSE SC5A8_MOUSE SC5A8_HUMAN SC5A8_MOUSE SC5A8_MOUSE SC5A8_HUMAN SC5A8_HUMAN SC5A8_HUMAN"	" SC5A8_MOUSE SC5A8_MOUSE SC5A8_MOUSE SC5A8_HUMAN SC5A8_HUMAN SC5A8_HUMAN SC5A8_MOUSE SC5A8_HUMAN SC5A8_HUMAN SC5A8_MOUSE SC5A8_MOUSE SC5A8_HUMAN SC5A8_HUMAN SC5A8_HUMAN"	" GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324"	" KEGG:mmu:216225 KEGG:mmu:216225 KEGG:mmu:216225 KEGG:hsa:160728 KEGG:hsa:160728 KEGG:hsa:160728 KEGG:mmu:216225 KEGG:hsa:160728 KEGG:hsa:160728 KEGG:mmu:216225 KEGG:mmu:216225 KEGG:hsa:160728 KEGG:hsa:160728 KEGG:hsa:160728"
"PladumEVm035389"	1.89905258355537	0.0409027453996759	17.9017924342803	2.32601936754919e-05	0.000601100522801784	" . ."	" . ."	" . ."	" . ."
"PladumEVm028812"	1.06458003679469	3.16020691928652	17.8853488848935	2.34620391414973e-05	0.000604974306689869	" . . . . . . . ."	" . . . . . . . ."	" . . . . . . . ."	" . . . . . . . ."
"PladumEVm033956"	2.1501786442328	0.161716237887758	17.8593855398494	2.37843299064925e-05	0.00061238076831462	" LCE_ORYLA LCE_ORYLA LCE_ORYLA"	" LCE_ORYLA LCE_ORYLA LCE_ORYLA"	" GO:0030133 GO:0030133 GO:0030133"	" KEGG:ola:100049451 KEGG:ola:100049451 KEGG:ola:100049451"
"PladumEVm053982"	-1.35715367826644	2.29343753854236	17.8450136070406	2.39646418701169e-05	0.000616568941310761	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm075816"	2.80152476787989	1.43457636639542	17.7607554541624	2.50497314285533e-05	0.000642593661073585	" SSRG_HUMAN"	" SSRG_HUMAN"	" GO:0005783"	" KEGG:hsa:6747"
"PladumEVm106654"	-2.1927910913996	-0.257973874920067	17.7575253570929	2.50922977755832e-05	0.000643213347014748	" ."	" ."	" ."	" ."
"PladumEVm017741"	-1.81797194778664	-0.0455957682503104	17.7499768663604	2.51920556868254e-05	0.000645157808890484	" COQA1_MOUSE COQA1_MOUSE"	" EMID1_MOUSE EMID1_MOUSE"	" GO:0005581 GO:0005581"	" KEGG:mmu:140703 KEGG:mmu:140703"
"PladumEVm087844"	13.4935672279008	2.03603775214074	17.7489933016824	2.520508340638e-05	0.000645157808890484	" GBRAP_RAT"	" GBRAP_RAT"	" GO:0015629"	" KEGG:rno:58974"
"PladumEVm123067"	1.29791479287911	2.71373619920536	17.733769156652	2.54075989939685e-05	0.000649389978968738	" . ."	" . ."	" . ."	" . ."
"PladumEVm054372"	2.41223561292577	-0.180890112279062	17.7156439003492	2.56508391338356e-05	0.000654171290873783	" FKB2B_RHIO9 FKB14_PONAB FKB14_PONAB"	" FKB2B_RHIO9 FKB14_PONAB FKB14_PONAB"	" GO:0016021 GO:0005788 GO:0005788"	" . KEGG:pon:100174527 KEGG:pon:100174527"
"PladumEVm125774"	-1.33524349911522	3.36528159115444	17.706762046972	2.57708860964493e-05	0.00065675345683723	" . . . ."	" . . . ."	" . . . ."	" . . . ."
"PladumEVm045578"	2.80798211927757	-0.536276196836232	17.6985529254856	2.58823423977719e-05	0.00065911309113393	" APOD_MOUSE"	" APOD_MOUSE"	" GO:0005737"	" KEGG:mmu:11815"
"PladumEVm046098"	-1.78846945189173	1.23673804948116	17.6847936056533	2.60702418442196e-05	0.000663188925512288	" EXSA_BACCE EXSA_BACCE EXSA_BACCE EXSA_BACCE EXSA_BACCE EXSA_BACCE EXSA_BACCE EXSA_BACCE EXSA_BACCE EXSA_BACCE EXSA_BACCE EXSA_BACCE"	" . VLPE_MYCHR VLPE_MYCHR . VLPE_MYCHR ALE1_STACP . ALE1_STACP . . . ."	" GO:0030435 GO:0030435 GO:0030435 GO:0030435 GO:0030435 GO:0030435 GO:0030435 GO:0030435 GO:0030435 GO:0030435 GO:0030435 GO:0030435"	" . . . . . . . . . . . ."
"PladumEVm103048"	1.61572150828936	0.899658378929208	17.6840557519822	2.60803567261193e-05	0.000663188925512288	" . . . ."	" . . . ."	" . . . ."	" . . . ."
"PladumEVm055751"	1.26817300751845	5.15505012787951	17.6499654751962	2.65520094541549e-05	0.000672246853854142	" . . . . . . . . ."	" . . . . . . . . ."	" . . . . . . . . ."	" . . . . . . . . ."
"PladumEVm028955"	1.31890248428325	3.16615288295335	17.6407102672436	2.66815319661128e-05	0.000674548513288	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm079089"	-1.2250422803042	2.515429509067	17.6376925785842	2.67239002781099e-05	0.000675131129296373	" ."	" ."	" ."	" ."
"PladumEVm077561"	-1.03986230176908	2.31202477837253	17.6329572826861	2.67905200923022e-05	0.000676325131145194	" ."	" ."	" ."	" ."
"PladumEVm048105"	8.03779491362314	-0.643397611582908	17.627693461045	2.68647715008433e-05	0.000677709928857735	" CP3AO_SHEEP . C7A22_PANGI"	" CP3AO_SHEEP . C6A17_DROME"	" GO:0005789 . GO:0016021"	" KEGG:oas:100170111 . KEGG:dme:Dmel_CG10241"
"PladumEVm091864"	1.76250420969478	0.570035216657626	17.6240712016144	2.69159871325097e-05	0.00067851203060805	" ."	" ."	" ."	" ."
"PladumEVm063486"	-2.01216113704873	0.249137625259503	17.6092638761671	2.71263723259482e-05	0.00068332251095624	" ."	" ."	" ."	" ."
"PladumEVm061286"	-1.55209514233098	0.692490461785943	17.5978234704237	2.72900506492756e-05	0.000686950345558386	" DYR_PIG"	" DYR_PIG"	" GO:0005737"	" ."
"PladumEVm081155"	4.50217520991294	0.78768681408581	17.5856595539654	2.74651690152188e-05	0.000690860720102757	" CP3A2_RAT"	" CP341_MOUSE"	" GO:0005789"	" KEGG:mmu:100041375"
"PladumEVm099111"	-2.99128525171438	4.35420636077578	17.578669354933	2.75663141938163e-05	0.000692544748132632	" . ."	" . ."	" . ."	" . ."
"PladumEVm131177"	-2.15581845161145	0.411750284188414	17.5769270948627	2.75915821689408e-05	0.000692544748132632	" . ."	" . ."	" . ."	" . ."
"PladumEVm051596"	-1.90585793060084	3.38309014260978	17.5747782597717	2.76227787541622e-05	0.000692830055198616	" GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE"	" GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE"	" GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576"	" . . . . . ."
"PladumEVm076845"	-2.11451806455062	1.40204943120633	17.5604552000301	2.78316270736291e-05	0.000696568207969576	" . ."	" . ."	" . ."	" . ."
"PladumEVm100901"	1.16998000143113	1.48611155605719	17.5538701443017	2.79281772655102e-05	0.000698484313156522	" ."	" ."	" ."	" ."
"PladumEVm018751"	1.54611981923086	0.438928416666087	17.540276287116	2.81285565532618e-05	0.00070249009107535	" LRIG2_MOUSE ALS_MOUSE ALS_MOUSE ALS_MOUSE ALS_MOUSE SLIT_DROME LRIG2_MOUSE ALS_MOUSE"	" ALS_MOUSE ALS_MOUSE ALS_MOUSE ALS_MOUSE ALS_MOUSE LRC26_RAT ALS_MOUSE ALS_MOUSE"	" GO:0005737 GO:0042567 GO:0042567 GO:0042567 GO:0042567 GO:0030424 GO:0005737 GO:0042567"	" KEGG:mmu:16005 KEGG:mmu:16005 KEGG:mmu:16005 KEGG:mmu:16005 KEGG:mmu:16005 KEGG:rno:311803 KEGG:mmu:16005 KEGG:mmu:16005"
"PladumEVm143127"	1.42403389898866	3.01647915564386	17.5100654476296	2.85790659647842e-05	0.000713231418388283	" . ."	" . ."	" . ."	" . ."
"PladumEVm121158"	-1.55793702409085	0.662307785527997	17.498246107891	2.87572850767611e-05	0.000716144535493199	" . ."	" . ."	" . ."	" . ."
"PladumEVm013765"	-1.24094722650322	1.17742347650729	17.4919996100642	2.88519241982516e-05	0.000717478561966345	" FOXN1_HUMAN FOXN1_HUMAN FOXN1_HUMAN FOXN1_HUMAN FOXN1_HUMAN"	" FOXN4_HUMAN FOXN4_HUMAN FOXN4_HUMAN FOXN4_HUMAN FOXN4_HUMAN"	" GO:0000785 GO:0000785 GO:0000785 GO:0000785 GO:0000785"	" KEGG:hsa:121643 KEGG:hsa:121643 KEGG:hsa:121643 KEGG:hsa:121643 KEGG:hsa:121643"
"PladumEVm145796"	-1.32558223374531	1.06097304205927	17.4884632654229	2.89056411592021e-05	0.000718303126928423	" ."	" ."	" ."	" ."
"PladumEVm019677"	1.34951215153211	2.94757105381112	17.4660819649352	2.92479511489998e-05	0.000726292939015569	" . . . . . . . . RTJK_DROME . . . . . . ."	" . . . . . . . . . . . . . . . ."	" . . . . . . . . GO:0003964 . . . . . . ."	" . . . . . . . . . . . . . . . ."
"PladumEVm021213"	-1.21826881198141	2.54384641534302	17.4541780638527	2.94316715142065e-05	0.000730336058973624	" BMP7_MOUSE BMP7_MOUSE BMP7_MOUSE BMP7_MOUSE BMP7_MOUSE BMP7_MOUSE BMP7_MOUSE"	" BMP7_MOUSE BMP7_MOUSE BMP7_MOUSE BMP7_MOUSE BMP7_MOUSE BMP7_MOUSE BMP7_MOUSE"	" GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023"	" KEGG:mmu:12162 KEGG:mmu:12162 KEGG:mmu:12162 KEGG:mmu:12162 KEGG:mmu:12162 KEGG:mmu:12162 KEGG:mmu:12162"
"PladumEVm020903"	-1.4418074361576	0.400089984226187	17.4353637353826	2.97244128723922e-05	0.000737076835591563	" TCF19_MACMU TCF19_MACMU TCF19_MACMU YKI5_CAEEL TCF19_MACMU"	" TCF19_MACMU TCF19_MACMU TCF19_MACMU TCF19_MACMU TCF19_MACMU"	" GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634"	" KEGG:mcc:714141 KEGG:mcc:714141 KEGG:mcc:714141 KEGG:mcc:714141 KEGG:mcc:714141"
"PladumEVm074495"	-1.04269454112399	2.39103656966208	17.4263161605228	2.98662287012847e-05	0.000740068201839849	" . . . . . ."	" . . . . . ."	" . . . . . ."	" . . . . . ."
"PladumEVm097482"	1.71908874792778	0.403584530599059	17.4128675068687	3.00782866240025e-05	0.000744540648963599	" . ."	" . ."	" . ."	" . ."
"PladumEVm010715"	-1.02190577619598	3.23511916088858	17.4062060890697	3.01838833552144e-05	0.000746351521972991	" LORF2_HUMAN . . . . . . . BORC8_DROME BORC8_DROME PO21_NASVI . YSM6_CAEEL"	" POLR_DROME . . . . . . . POLR_DROME BORC8_DROME PO21_NASVI . YSM6_CAEEL"	" GO:0046872 . . . . . . . GO:0005765 GO:0005765 GO:0004519 . ."	" . . . . . . . . KEGG:dme:Dmel_CG32590 KEGG:dme:Dmel_CG32590 . . ."
"PladumEVm006114"	-1.32477231455426	0.524770119071277	17.3847769862647	3.05261109666452e-05	0.000754279908814439	" TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB A2GL_HUMAN"	" TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB LRFN1_RAT TLR4_PINIB TLR4_PINIB A2GL_HUMAN"	" GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0070062"	" . . . . . . . KEGG:rno:365222 . . KEGG:hsa:116844"
"PladumEVm012845"	-1.19267730208918	2.05537497812878	17.3745479516832	3.0690843289551e-05	0.000757814398370051	" PGCA_CHICK PGCA_CHICK TETN_MOUSE PGCA_CHICK PGCA_CHICK PGCA_CHICK PGCA_CHICK"	" PGCA_CHICK PGCA_CHICK TETN_MOUSE PGCA_CHICK PGCA_CHICK PGCA_CHICK PGCA_CHICK"	" GO:0031012 GO:0031012 GO:0005737 GO:0031012 GO:0031012 GO:0031012 GO:0031012"	" . . . . . . ."
"PladumEVm039128"	-1.39611400681403	8.41714394960513	17.3667737183918	3.08166398301474e-05	0.000759846562473902	" . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . ."
"PladumEVm006079"	-1.11214844240053	1.85783938382926	17.3568767880835	3.09775342323416e-05	0.000763219673660604	" TLR4_PINIB TLR4_PINIB . TLR4_PINIB TLR2_HUMAN TLR4_PINIB TLR2_HUMAN . TLR4_PINIB TLR4_PINIB LRC15_HUMAN TLR2_CANLF TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB LRC15_MOUSE TLR1_HUMAN TLR1_HUMAN TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB LUM_BOVIN TLR4_PINIB"	" TLR4_PINIB TLR4_PINIB . TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB . TLR4_PINIB TLR4_PINIB LRC15_HUMAN TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB TLR4_PINIB"	" GO:0016021 GO:0016021 . GO:0016021 GO:0044297 GO:0016021 GO:0044297 . GO:0016021 GO:0016021 GO:0070062 GO:0005794 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0009986 GO:0005794 GO:0005794 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0031012 GO:0016021"	" . . . . KEGG:hsa:7097 . KEGG:hsa:7097 . . . KEGG:hsa:131578 . . . . . . . KEGG:mmu:74488 KEGG:hsa:7096 KEGG:hsa:7096 . . . . . . KEGG:bta:280847 ."
"PladumEVm107261"	1.93566001127457	1.14859595029668	17.3556749589356	3.09971297668622e-05	0.000763219673660604	" ."	" ."	" ."	" ."
"PladumEVm067098"	-1.09769331842268	6.67415781566309	17.3327306115461	3.13736302194898e-05	0.000771402720787301	" . ."	" . ."	" . ."	" . ."
"PladumEVm021676"	1.36244182994895	1.40201068695497	17.3225618595833	3.15419588103412e-05	0.000774219703004751	" . . . ."	" . . . ."	" . . . ."	" . . . ."
"PladumEVm072618"	-1.39147377762562	1.38995828849902	17.321795774053	3.1554676924891e-05	0.000774219703004751	" ."	" ."	" ."	" ."
"PladumEVm037373"	2.56149619204874	0.153315292720287	17.3059865223718	3.18182867648568e-05	0.000780139734229708	" CTRA_GADMO"	" CTRL_HUMAN"	" GO:0005615"	" KEGG:hsa:1506"
"PladumEVm023325"	1.25685455343703	0.770898802275618	17.3032975586124	3.18633433700904e-05	0.00078063660961924	" IMT1_SCHPO IMT1_SCHPO IMT3_SCHPO IMT1_SCHPO IMT3_SCHPO"	" IMT1_SCHPO IMT1_SCHPO IMT3_SCHPO IMT1_SCHPO IMT3_SCHPO"	" GO:0033106 GO:0033106 GO:0033106 GO:0033106 GO:0033106"	" . . . . ."
"PladumEVm020184"	1.05206103273675	4.83728109361303	17.2823886937205	3.22158898433743e-05	0.000788228974256061	" LGMN_MACFA LGMN_MACFA LGMN_MACFA LGMN_HUMAN"	" LGMN_HUMAN LGMN_HUMAN LGMN_MACFA LGMN_BOVIN"	" GO:0005764 GO:0005764 GO:0005764 GO:0045177"	" KEGG:hsa:5641 KEGG:hsa:5641 . KEGG:bta:281281"
"PladumEVm030720"	-1.90076844551364	-0.400246111187842	17.2729636790172	3.23760852929345e-05	0.00079159415258911	" ALRF2_MOUSE ."	" ALRF2_MOUSE ."	" GO:0005737 ."	" KEGG:mmu:56009 ."
"PladumEVm094922"	-2.45624868748536	-0.100151558668974	17.2509953753297	3.27525918302584e-05	0.000798564414485275	" . ."	" . ."	" . ."	" . ."
"PladumEVm099071"	5.32532040894447	2.69238679636791	17.235490982189	3.30209617922699e-05	0.000803985633491371	" ."	" ."	" ."	" ."
"PladumEVm031367"	1.18006634545997	4.47078886411151	17.213152901164	3.34115088910552e-05	0.000812496829590656	" DUS26_BOVIN DUS26_RAT DUS26_MOUSE DUS26_RAT DUS26_RAT DUS26_BOVIN DUS26_BOVIN DUS26_RAT"	" DUS26_BOVIN DUS26_RAT DUS26_MOUSE DUS26_RAT DUS26_RAT DUS26_RAT DUS26_BOVIN DUS26_RAT"	" GO:0005794 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005794 GO:0005794 GO:0005737"	" KEGG:bta:533896 KEGG:rno:306527 KEGG:mmu:66959 KEGG:rno:306527 KEGG:rno:306527 KEGG:rno:306527 KEGG:bta:533896 KEGG:rno:306527"
"PladumEVm066174"	1.27011514278822	1.98088888465243	17.1823519493148	3.39576422463653e-05	0.000824493441588434	" ."	" ."	" ."	" ."
"PladumEVm044456"	1.16132612291111	3.36582708337934	17.1694063866948	3.41898504663934e-05	0.000829554989892583	" PEBB_HUMAN PEBB_HUMAN PEBB_HUMAN PEBB_HUMAN PEBB_HUMAN PEBB_HUMAN"	" PEBB_HUMAN PEBB_HUMAN PEBB_HUMAN PEBB_HUMAN PEBB_HUMAN PEBB_HUMAN"	" GO:0016513 GO:0016513 GO:0016513 GO:0016513 GO:0016513 GO:0016513"	" KEGG:hsa:865 KEGG:hsa:865 KEGG:hsa:865 KEGG:hsa:865 KEGG:hsa:865 KEGG:hsa:865"
"PladumEVm094430"	1.70814508304667	1.48886211333979	17.1535933755353	3.44756594971862e-05	0.000835329450188757	" DERL2_PONAB"	" DERL2_PONAB"	" GO:0005769"	" KEGG:pon:100174373"
"PladumEVm018197"	1.52318776377128	1.44913923514727	17.1499859770267	3.45411963718339e-05	0.000836337394342	" MMP20_HUMAN MMP20_HUMAN FBP3_STRPU MMP20_HUMAN MMP20_HUMAN MMP20_HUMAN MMP20_HUMAN"	" MMP20_HUMAN MMP20_HUMAN FBP3_STRPU MMP20_HUMAN MMP20_HUMAN MMP20_HUMAN MMP20_HUMAN"	" GO:0031012 GO:0031012 GO:0005615 GO:0031012 GO:0031012 GO:0031012 GO:0031012"	" KEGG:hsa:9313 KEGG:hsa:9313 KEGG:spu:373315 KEGG:hsa:9313 KEGG:hsa:9313 KEGG:hsa:9313 KEGG:hsa:9313"
"PladumEVm064833"	1.69330717390302	1.84782224611422	17.1371306153179	3.47757641427031e-05	0.000841433811206305	" CALM_HALOK CALM_HALOK CALM_HALOK CALM_HALOK"	" CALM_HALOK CALM_HALOK CALM_HALOK CALM_HALOK"	" GO:0005509 GO:0005509 GO:0005509 GO:0005509"	" . . . ."
"PladumEVm056579"	-1.14512638471665	5.80119341762306	17.1259802832866	3.49805170619546e-05	0.000844633231256137	" . ."	" . ."	" . ."	" . ."
"PladumEVm000105"	1.39627757738736	4.6463556159283	17.1223417522672	3.50475930756951e-05	0.000845668407784332	" CPMD8_HUMAN CPMD8_HUMAN CPMD8_HUMAN CPMD8_HUMAN"	" CPMD8_HUMAN CPMD8_HUMAN CPMD8_HUMAN CPMD8_HUMAN"	" GO:0005615 GO:0005615 GO:0005615 GO:0005615"	" . . . ."
"PladumEVm020808"	1.15044473924981	2.43535061884399	17.1030581767703	3.5405248382898e-05	0.000853119981551774	" NXN_DANRE NXN_DANRE NXN_DANRE NXN_DANRE NXN_DANRE NXN_DANRE NXN_DANRE NXN_DANRE"	" NXN_DANRE NXN_DANRE NXN_DANRE NXN_DANRE NXN_DANRE NXN_DANRE NXN_DANRE NXN_DANRE"	" GO:0005829 GO:0005829 GO:0005829 GO:0005829 GO:0005829 GO:0005829 GO:0005829 GO:0005829"	" KEGG:dre:553621 KEGG:dre:553621 KEGG:dre:553621 KEGG:dre:553621 KEGG:dre:553621 KEGG:dre:553621 KEGG:dre:553621 KEGG:dre:553621"
"PladumEVm018150"	-1.09977546003017	1.22863083570793	17.1007447668083	3.54484012618324e-05	0.000853273997087802	" GLF_ECOLI GLF_ECOLI GLF_MYCTU GLF_MYCTU GLF_ECOLI GLF_ECOLI GLF_ECOLI"	" GLF_ECOLI GLF_ECOLI GLF_MYCTU GLF_MYCTU GLF_ECOLI GLF_ECOLI GLF_ECOLI"	" GO:0005829 GO:0005829 GO:0005618 GO:0005618 GO:0005829 GO:0005829 GO:0005829"	" KEGG:ecj:JW2021 KEGG:ecj:JW2021 KEGG:mtu:Rv3809c KEGG:mtu:Rv3809c KEGG:ecj:JW2021 KEGG:ecj:JW2021 KEGG:ecj:JW2021"
"PladumEVm033697"	1.05722662026669	2.15929350178662	17.0987899901435	3.54849056289126e-05	0.000853273997087802	" . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . ."
"PladumEVm047985"	1.44844995500649	1.04912607727074	17.0697437878202	3.60318008575994e-05	0.000863453422608823	" DFP11_HYPCU DFP11_HYPCU"	" DFP11_HYPCU DFP11_HYPCU"	" GO:0005576 GO:0005576"	" . ."
"PladumEVm004005"	-1.01616063409859	1.91082239344944	17.0631009729968	3.6158060530323e-05	0.000865609761011487	" . . . . . . . . . . ."	" XKR6_HUMAN XKR6_HUMAN XKR6_TETNG XKR6_TETNG XKR6_TETNG XKR6_TETNG XKR6_TETNG XKR6_HUMAN XKR6_TETNG XKR6_HUMAN ."	" . . . . . . . . . . ."	" KEGG:hsa:286046 KEGG:hsa:286046 KEGG:tng:GSTEN00030285G001 KEGG:tng:GSTEN00030285G001 KEGG:tng:GSTEN00030285G001 KEGG:tng:GSTEN00030285G001 KEGG:tng:GSTEN00030285G001 KEGG:hsa:286046 KEGG:tng:GSTEN00030285G001 KEGG:hsa:286046 ."
"PladumEVm012664"	1.15572092690736	2.32367813195818	17.0574904311983	3.62650462000896e-05	0.000867258349887016	" MMP16_HUMAN MMP16_HUMAN MMP19_HUMAN MMP16_HUMAN MMP16_HUMAN MMP16_HUMAN MMP16_HUMAN"	" MMP16_HUMAN MMP16_HUMAN MMP16_MOUSE MMP16_HUMAN MMP16_HUMAN MMP16_HUMAN MMP16_HUMAN"	" GO:0009986 GO:0009986 GO:0031012 GO:0009986 GO:0009986 GO:0009986 GO:0009986"	" KEGG:hsa:4325 KEGG:hsa:4325 KEGG:mmu:17389 KEGG:hsa:4325 KEGG:hsa:4325 KEGG:hsa:4325 KEGG:hsa:4325"
"PladumEVm030730"	1.1354976098292	2.06036177468051	17.0522390757582	3.63654709260421e-05	0.000869065108539662	" TXND_THEPA TXND_THEPA"	" TXND_THEPA TXND_THEPA"	" GO:0005789 GO:0005789"	" KEGG:tpv:TP02_0602 KEGG:tpv:TP02_0602"
"PladumEVm116116"	1.70832828766103	1.02820916756936	17.0216482685709	3.69560589285624e-05	0.000881972501984318	" ."	" ."	" ."	" ."
"PladumEVm081201"	1.02685075948674	6.4105874522821	17.0162809533895	3.70606704539793e-05	0.000883865368594937	" RLA1_DROME RLA1_DROME RLA1_DROME RLA1_DROME RLA1_DROME"	" RLA1_DROME RLA1_DROME RLA1_DROME RLA1_DROME RLA1_DROME"	" GO:0022625 GO:0022625 GO:0022625 GO:0022625 GO:0022625"	" KEGG:dme:Dmel_CG4087 KEGG:dme:Dmel_CG4087 KEGG:dme:Dmel_CG4087 KEGG:dme:Dmel_CG4087 KEGG:dme:Dmel_CG4087"
"PladumEVm067558"	9.0525605185803	-0.430301890697488	17.0125119081915	3.71343087903878e-05	0.000885017472597107	" RNF11_HUMAN"	" RNF11_HUMAN"	" GO:0005769"	" KEGG:hsa:26994"
"PladumEVm033944"	1.35455659035676	3.09157973071381	17.0078701689414	3.72251996620487e-05	0.000886578903198583	" ACT2_CAEEL"	" ACT1_ACACA"	" GO:0005884"	" ."
