ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0045859	GO:0045859	regulation of protein kinase activity	25/399	264/7982	0.00151680178136079	0.0313202502910767	0.029269995093879	Ccnb2/Ccna2/Tpx2/Incenp/Plk1/Clspn/Bora/Dag1/Ccne1/Cbs/Ccnf/Chrna3/Cdkn1b/Thbs1/Mif/Smpd1/Pak1/Bmp7/Lats1/Phb/Trib2/Map3k1/Ect2/Dusp22/Blm	25
GO:0007431	GO:0007431	salivary gland development	5/399	18/7982	0.00151772137974381	0.0313202502910767	0.029269995093879	Snai2/Dag1/Lama1/Polb/Bmp7	5
GO:0060445	GO:0060445	branching involved in salivary gland morphogenesis	4/399	11/7982	0.00153281383247167	0.0314411512022049	0.0293829817093332	Snai2/Dag1/Lama1/Bmp7	4
GO:0007292	GO:0007292	female gamete generation	10/399	67/7982	0.00167283460797366	0.0341077954500018	0.0318750647330877	Ccnb2/Ndc80/Trip13/Plk1/Aspm/Ncaph2/Ncaph/Mastl/Brca2/Prdm9	10
GO:0071900	GO:0071900	regulation of protein serine/threonine kinase activity	17/399	156/7982	0.00196346239138697	0.039352529628919	0.0367764733188723	Ccnb2/Ccna2/Incenp/Plk1/Ccne1/Cbs/Ccnf/Cdkn1b/Thbs1/Mif/Smpd1/Pak1/Bmp7/Lats1/Trib2/Map3k1/Blm	17
GO:0071466	GO:0071466	cellular response to xenobiotic stimulus	11/399	80/7982	0.00197317186126408	0.039352529628919	0.0367764733188723	Cyp2g1/Mcm7/Pcna/Cyp2j12/Cryz/Asic2/Nr1h4/Cyp2u1/Gsto1/Cyp2c23/Blm	11
GO:0000731	GO:0000731	DNA synthesis involved in DNA repair	5/399	19/7982	0.00197629443951399	0.039352529628919	0.0367764733188723	Pclaf/Pcna/Pole2/Pold1/Pola1	5
GO:0032467	GO:0032467	positive regulation of cytokinesis	5/399	19/7982	0.00197629443951399	0.039352529628919	0.0367764733188723	Kif23/Racgap1/Cit/Aurkb/Ect2	5
GO:0006690	GO:0006690	icosanoid metabolic process	9/399	58/7982	0.00214348896501869	0.0424336042202828	0.0396558576575979	Cyp2g1/Cyp2j12/Fabp5/Hpgds/Mif/Hpgd/Ptgr1/Cyp2u1/Cyp2c23	9
GO:2000241	GO:2000241	regulation of reproductive process	11/399	81/7982	0.00218346902006523	0.0428312623009311	0.0400274846389102	Cdc25a/Trip13/Cdc20/Aspm/Cdkn1b/Hpgds/Spink1/Bmp7/Prdm9/Tacr1/Prdm14	11
GO:0098869	GO:0098869	cellular oxidant detoxification	4/399	12/7982	0.0022092112767003	0.0428312623009311	0.0400274846389102	Dhfr/Gch1/Sod2/Prdx6	4
GO:0042178	GO:0042178	xenobiotic catabolic process	6/399	28/7982	0.00221389197208924	0.0428312623009311	0.0400274846389102	Cyp2g1/Cyp2j12/Cryz/Cyp2u1/Gsto1/Cyp2c23	6
GO:0090224	GO:0090224	regulation of spindle organization	6/399	28/7982	0.00221389197208924	0.0428312623009311	0.0400274846389102	Tpx2/Plk1/Numa1/Bora/Dctn1/Hspa1b	6
GO:0048661	GO:0048661	positive regulation of smooth muscle cell proliferation	8/399	48/7982	0.00235678348691069	0.0450834144546681	0.0421322086394502	Orc1/Dnmt1/Mmp9/Akr1b3/Thbs1/Hpgd/Pak1/Phb	8
GO:0051298	GO:0051298	centrosome duplication	8/399	48/7982	0.00235678348691069	0.0450834144546681	0.0421322086394502	Ndc80/Kifc5b/Rttn/Ccnf/Sass6/Brca2/Nubp1/Gen1	8
GO:0007095	GO:0007095	mitotic G2 DNA damage checkpoint signaling	5/399	20/7982	0.0025284134089025	0.048096355627447	0.0449479196419421	Cdk1/Chek1/Plk1/Clspn/Blm	5
