""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"	"blastx"	"blastp"	"GOterms"	"kegg"
"PladumEVm009663"	-1.01018487504858	3.38307012622392	21.104151700531	4.34984681914715e-06	0.000134733420225339	" CRERF_DROME CRERF_DROME CRERF_DROME CRERF_DROME CRERF_DROME"	" CRERF_DROME CRERF_DROME CRERF_DROME CRERF_DROME CRERF_DROME"	" GO:0005829 GO:0005829 GO:0005829 GO:0005829 GO:0005829"	" KEGG:dme:Dmel_CG13624 KEGG:dme:Dmel_CG13624 KEGG:dme:Dmel_CG13624 KEGG:dme:Dmel_CG13624 KEGG:dme:Dmel_CG13624"
"PladumEVm037005"	-1.08749712526749	3.31307182389334	21.094937779187	4.37081257487075e-06	0.00013526290571604	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm051748"	2.81153881420872	0.70333759845272	21.0614105072616	4.4479615268984e-06	0.000137528608662215	" ARF1_DICDI ARF_DUGJA"	" ARF1_DICDI ARF_DUGJA"	" GO:0005794 GO:0005794"	" KEGG:ddi:DDB_G0289173 ."
"PladumEVm004348"	2.1740396278461	-0.613365674282692	21.039970652054	4.49801124683926e-06	0.000138830401902223	" POLR_DROME POLR_DROME . . PO21_NASVI"	" . POLR_DROME . . POLR_DROME"	" GO:0004190 GO:0004190 . . GO:0004519"	" . . . . ."
"PladumEVm054359"	1.11296981750652	3.68673316853181	21.0048672922526	4.58118059017257e-06	0.000141242280688739	" SAMD5_MOUSE ."	" SAMD5_MOUSE ."	" GO:0005737 ."	" KEGG:mmu:320825 ."
"PladumEVm062884"	1.02607600607155	3.747913674278	21.0035884119957	4.58423956899252e-06	0.000141242280688739	" MGST2_BOVIN LTC4S_BOVIN LTC4S_BOVIN LTC4S_BOVIN LTC4S_BOVIN LTC4S_BOVIN LTC4S_BOVIN LTC4S_BOVIN LTC4S_BOVIN LTC4S_BOVIN"	" MGST2_BOVIN MGST2_BOVIN MGST2_BOVIN MGST2_BOVIN MGST2_BOVIN MGST2_BOVIN MGST2_BOVIN MGST2_BOVIN MGST2_BOVIN MGST2_BOVIN"	" GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783"	" KEGG:bta:615552 KEGG:bta:615552 KEGG:bta:615552 KEGG:bta:615552 KEGG:bta:615552 KEGG:bta:615552 KEGG:bta:615552 KEGG:bta:615552 KEGG:bta:615552 KEGG:bta:615552"
"PladumEVm018174"	-1.21623119488514	4.03701269060652	20.9993394026506	4.59441758464726e-06	0.000141431150651974	" TYR1_CAEEL TYR1_CAEEL TYR1_CAEEL TYR3_CAEEL TYR3_CAEEL TYR1_CAEEL TYR1_CAEEL TYR1_CAEEL"	" TYR1_CAEEL TYR1_CAEEL TYR3_CAEEL TYR3_CAEEL TYR3_CAEEL TYR1_CAEEL TYR1_CAEEL TYR1_CAEEL"	" GO:0046872 GO:0046872 GO:0046872 GO:0046872 GO:0046872 GO:0046872 GO:0046872 GO:0046872"	" KEGG:cel:CELE_C02C2.1 KEGG:cel:CELE_C02C2.1 KEGG:cel:CELE_F21C3.2 KEGG:cel:CELE_F21C3.2 KEGG:cel:CELE_F21C3.2 KEGG:cel:CELE_C02C2.1 KEGG:cel:CELE_C02C2.1 KEGG:cel:CELE_C02C2.1"
"PladumEVm024760"	1.10630173958386	2.80579544929334	20.9931687305761	4.60923911926143e-06	0.000141762504918904	" DLLH_BRAFL DLL_DROME DLLH_BRAFL DLLH_BRAFL DLLH_BRAFL DLL_DROME DLL_DROME DLLH_BRAFL DLLH_BRAFL DLLH_BRAFL DLL_DROME DLL_DROME"	" DLLH_BRAFL DLLH_BRAFL DLLH_BRAFL DLLH_BRAFL DLLH_BRAFL DLLH_BRAFL DLL_DROME DLLH_BRAFL DLLH_BRAFL DLLH_BRAFL DLLH_BRAFL DLX1A_DANRE"	" GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634"	" . KEGG:dme:Dmel_CG3629 . . . KEGG:dme:Dmel_CG3629 KEGG:dme:Dmel_CG3629 . . . KEGG:dme:Dmel_CG3629 KEGG:dre:30568"
"PladumEVm019878"	-1.02400062987083	4.04161234282705	20.9818415392156	4.63657126330426e-06	0.000142477716243261	" . . . . . . . . . . . . . . . . . . . . . ."	" FTSK_SALTY FTSK_SALTY . . . FTSK_SALTY FTSK_SALTY . . . . FTSK_SALTY FTSK_SALTY . FTSK_SALTY FTSK_SALTY FTSK_SALTY FTSK_SALTY . . FTSK_SALTY FTSK_SALTY"	" . . . . . . . . . . . . . . . . . . . . . ."	" KEGG:stm:STM0960 KEGG:stm:STM0960 . . . KEGG:stm:STM0960 KEGG:stm:STM0960 . . . . KEGG:stm:STM0960 KEGG:stm:STM0960 . KEGG:stm:STM0960 KEGG:stm:STM0960 KEGG:stm:STM0960 KEGG:stm:STM0960 . . KEGG:stm:STM0960 KEGG:stm:STM0960"
"PladumEVm039693"	1.22339716288491	1.44152355568112	20.9675850764823	4.67120295616203e-06	0.000143297708380885	" ACH1_MANSE ACH1_MANSE ACH1_MANSE ACH1_MANSE"	" ACH1_MANSE ACH1_MANSE ACH1_MANSE ACH1_MANSE"	" GO:0016021 GO:0016021 GO:0016021 GO:0016021"	" . . . ."
"PladumEVm007537"	1.37444451790512	2.25968903177657	20.9587138808903	4.69288370490273e-06	0.000143576763367422	" DUR3_ORYSJ DUR3_ORYSJ DUR3_ORYSJ DUR3_ORYSJ DUR3_ORYSJ DUR3_ARATH DUR3_ARATH DUR3_ARATH DUR3_ORYSJ DUR3_ARATH"	" DUR3_ORYSJ DUR3_ORYSJ DUR3_ORYSJ . DUR3_ORYSJ DUR3_ARATH DUR3_ARATH DUR3_ARATH DUR3_ORYSJ DUR3_ARATH"	" GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021"	" KEGG:osa:4349520 KEGG:osa:4349520 KEGG:osa:4349520 KEGG:osa:4349520 KEGG:osa:4349520 KEGG:ath:AT5G45380 KEGG:ath:AT5G45380 KEGG:ath:AT5G45380 KEGG:osa:4349520 KEGG:ath:AT5G45380"
"PladumEVm025938"	2.59110880295594	-0.382904430834883	20.9527335746571	4.70755622610848e-06	0.000143899656153985	" HM19_CAEEL HM19_CAEEL HM19_CAEEL HM19_CAEEL HM19_CAEEL HM19_CAEEL HM19_CAEEL HM19_CAEEL HM19_CAEEL HM19_CAEEL HM19_CAEEL"	" HM19_CAEEL HM19_CAEEL HM19_CAEEL HM19_CAEEL HM19_CAEEL HM19_CAEEL HM19_CAEEL HM19_CAEEL HM19_CAEEL HM19_CAEEL HM19_CAEEL"	" GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634"	" KEGG:cel:CELE_F20D12.6 KEGG:cel:CELE_F20D12.6 KEGG:cel:CELE_F20D12.6 KEGG:cel:CELE_F20D12.6 KEGG:cel:CELE_F20D12.6 KEGG:cel:CELE_F20D12.6 KEGG:cel:CELE_F20D12.6 KEGG:cel:CELE_F20D12.6 KEGG:cel:CELE_F20D12.6 KEGG:cel:CELE_F20D12.6 KEGG:cel:CELE_F20D12.6"
"PladumEVm056683"	2.83513899235114	0.209217824407774	20.9292131985913	4.76571082435517e-06	0.000145549974206421	" CPNA2_CAEEL"	" CPNA2_CAEEL"	" ."	" KEGG:cel:CELE_B0228.4"
"PladumEVm083988"	-1.183174788628	6.05022873207149	20.8851724157277	4.87654856743678e-06	0.000148646721014684	" . ."	" . ."	" . ."	" . ."
"PladumEVm039680"	1.22978440490093	2.31035971464666	20.8838680931588	4.8798703169479e-06	0.000148646721014684	" MTNB_LITCT MTNB_LITCT MTNB_LITCT MTNB_LITCT MTNB_LITCT MTNB_LITCT MTNB_LITCT MTNB_LITCT MTNB_LITCT"	" MTNB_LITCT MTNB_LITCT MTNB_LITCT MTNB_LITCT MTNB_LITCT MTNB_LITCT MTNB_LITCT MTNB_LITCT MTNB_LITCT"	" GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737"	" . . . . . . . . ."
"PladumEVm027896"	1.88391462599587	1.59137331347622	20.8697286805852	4.9160255622038e-06	0.000149540410662173	" QOR_HUMAN"	" QOR_HUMAN"	" GO:0005829"	" KEGG:hsa:1429"
"PladumEVm111508"	-3.0705309379155	0.349248596746522	20.8564163683702	4.95031155062939e-06	0.0001503990741456	" ."	" ."	" ."	" ."
"PladumEVm000318"	-1.93151438303218	1.81197695507879	20.8306582056791	5.01733486999144e-06	0.000152302921826786	" . . . . . . . . . ."	" . . . . . . . . . ."	" . . . . . . . . . ."	" . . . . . . . . . ."
"PladumEVm070445"	-1.04930772440206	4.19721418209777	20.8136844750112	5.06199795780092e-06	0.00015352530090938	" TFF3_HUMAN TFF3_HUMAN TFF3_HUMAN"	" TFF3_HUMAN TFF3_HUMAN ."	" GO:0005737 GO:0005737 GO:0005737"	" KEGG:hsa:7033 KEGG:hsa:7033 KEGG:hsa:7033"
"PladumEVm105048"	2.96739140466721	-0.122379067068183	20.8067822660867	5.08027370614548e-06	0.000153945952314846	" ."	" ."	" ."	" ."
"PladumEVm045271"	2.47096541071504	1.72452723428095	20.8048658104517	5.08535985548671e-06	0.000153966540719974	" FRRS1_DROME FRRS1_XENLA FRRS1_XENLA"	" FRRS1_DROME FRRS1_DROME FRRS1_XENLA"	" GO:0016021 GO:0016021 GO:0016021"	" KEGG:dme:Dmel_CG8399 KEGG:dme:Dmel_CG8399 KEGG:xla:432203"
"PladumEVm010777"	-1.27488839385341	2.66285976417951	20.78595775233	5.13581537979936e-06	0.00015522513283288	" . . . . . ."	" . . . . . ."	" . . . . . ."	" . . . . . ."
"PladumEVm056141"	-1.42162753538419	2.66489810739466	20.7309640098178	5.28543837868603e-06	0.000159333849450312	" . . . . . . . ."	" . . . . . . . ."	" . . . . . . . ."	" . . . . . . . ."
"PladumEVm014166"	1.07320477301887	2.69562079140995	20.7233736064325	5.30643056626859e-06	0.000159828773754188	" CGT_MOUSE CGT_MOUSE CGT_HUMAN UD2A1_MOUSE CGT_MOUSE CGT_HUMAN CGT_MOUSE CGT_MOUSE CGT_MOUSE CGT_MOUSE CGT_MOUSE CGT_MOUSE CGT_HUMAN UD2A1_MOUSE"	" CGT_MOUSE CGT_MOUSE CGT_MOUSE UD2A1_HUMAN CGT_MOUSE UDB31_CANLF CGT_MOUSE CGT_MOUSE CGT_MOUSE CGT_MOUSE CGT_MOUSE CGT_MOUSE UDB31_CANLF UD2A1_MOUSE"	" GO:0005783 GO:0005783 GO:0005783 GO:0016021 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0016021"	" KEGG:mmu:22239 KEGG:mmu:22239 KEGG:mmu:22239 KEGG:hsa:10941 KEGG:mmu:22239 KEGG:cfa:442984 KEGG:mmu:22239 KEGG:mmu:22239 KEGG:mmu:22239 KEGG:mmu:22239 KEGG:mmu:22239 KEGG:mmu:22239 KEGG:cfa:442984 KEGG:mmu:94215"
"PladumEVm024492"	1.77283476444104	0.717740439356445	20.6987043615708	5.37523604867079e-06	0.000161688794277363	" . . . . . ."	" . . . . . ."	" . . . . . ."	" . . . . . ."
"PladumEVm015232"	1.37765048128279	2.27716328307633	20.6714029521352	5.45242732095227e-06	0.00016352133748219	" CP341_MOUSE CP3AC_CANLF CP3A2_RAT CP3AB_MOUSE"	" CP3AB_MOUSE CP3AC_CANLF CP3AB_MOUSE CP3AB_MOUSE"	" GO:0005789 GO:0005789 GO:0005789 GO:0005789"	" KEGG:mmu:13112 KEGG:cfa:415129 KEGG:mmu:13112 KEGG:mmu:13112"
"PladumEVm054322"	-1.19458143236	1.91340294662043	20.6638345128331	5.47402241395305e-06	0.000163887634208317	" ."	" ."	" ."	" ."
"PladumEVm106967"	-1.6793535901232	3.38936310569969	20.6505273804209	5.51220013964155e-06	0.000164748298271117	" ."	" ."	" ."	" ."
"PladumEVm013805"	2.42456216786201	-0.148774671559127	20.6332160676593	5.56226598284068e-06	0.000165960726878284	" SIL1_XENLA SIL1_XENLA SIL1_XENLA"	" SIL1_XENLA SIL1_XENLA SIL1_XENLA"	" GO:0005788 GO:0005788 GO:0005788"	" KEGG:xla:414657 KEGG:xla:414657 KEGG:xla:414657"
"PladumEVm032752"	-1.71037235928796	2.62949375909625	20.6310086186551	5.56868284414329e-06	0.000166010417996179	" . ."	" . ."	" . ."	" . ."
"PladumEVm098730"	1.81851736489652	0.896067930893498	20.6237230021275	5.58991427093811e-06	0.00016650129131484	" ."	" ."	" ."	" ."
"PladumEVm019098"	-1.214481366355	2.65454303819556	20.6011089147497	5.65633413498852e-06	0.00016833616553864	" SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN"	" SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN . SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN SQOR_HUMAN"	" GO:0005743 GO:0005743 GO:0005743 GO:0005743 GO:0005743 GO:0005743 GO:0005743 GO:0005743 GO:0005743 GO:0005743 GO:0005743 GO:0005743 GO:0005743 GO:0005743 GO:0005743 GO:0005743 GO:0005743 GO:0005743 GO:0005743"	" KEGG:hsa:58472 KEGG:hsa:58472 KEGG:hsa:58472 KEGG:hsa:58472 KEGG:hsa:58472 KEGG:hsa:58472 KEGG:hsa:58472 KEGG:hsa:58472 KEGG:hsa:58472 KEGG:hsa:58472 KEGG:hsa:58472 KEGG:hsa:58472 KEGG:hsa:58472 KEGG:hsa:58472 KEGG:hsa:58472 KEGG:hsa:58472 KEGG:hsa:58472 KEGG:hsa:58472 KEGG:hsa:58472"
"PladumEVm070406"	-1.50469089036529	2.41533426031099	20.5919629145161	5.6834213062132e-06	0.000168717704304587	" TTC38_XENLA TTC38_XENLA TTC38_XENLA"	" TTC38_XENLA TTC38_XENLA TTC38_XENLA"	" . . ."	" KEGG:xla:100037185 KEGG:xla:100037185 KEGG:xla:100037185"
"PladumEVm017607"	1.36287270293063	1.08643549070011	20.5891343567164	5.69182480957763e-06	0.000168817204602575	" ZN782_HUMAN ZN782_HUMAN ZN782_HUMAN ZN837_HUMAN ZN782_HUMAN . ZN782_HUMAN ZN782_HUMAN"	" MECOM_MOUSE MECOM_MOUSE MECOM_MOUSE ZN837_HUMAN MECOM_MOUSE . MECOM_MOUSE MECOM_MOUSE"	" GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 . GO:0005634 GO:0005634"	" KEGG:mmu:14013 KEGG:mmu:14013 KEGG:mmu:14013 KEGG:hsa:116412 KEGG:mmu:14013 . KEGG:mmu:14013 KEGG:mmu:14013"
"PladumEVm043733"	-2.53578388458647	0.771991004974572	20.5798710307583	5.7194330853801e-06	0.000169492173511531	" KLK13_HUMAN KLK13_HUMAN"	" KLK13_HUMAN KLK13_HUMAN"	" GO:0005737 GO:0005737"	" KEGG:hsa:26085 KEGG:hsa:26085"
"PladumEVm090403"	-6.37447989884727	2.7553355676687	20.5712292944621	5.74530995701126e-06	0.000170114732701709	" ."	" SUB2_PSED2"	" ."	" ."
"PladumEVm025558"	1.64128494396275	1.24117033199495	20.5646366478859	5.76513001206123e-06	0.000170412755914896	" MTRF2_DANRE MTRF2_DANRE . MTRF2_DANRE . . . . . MTRF2_DANRE MTRF2_DANRE MTRF2_DANRE MTRF2_DANRE MTRF2_DANRE . . MTRF2_DANRE . . . ."	" MTFR2_HUMAN MTFR2_HUMAN . MTRF2_DANRE . . . . . MTRF2_DANRE MTRF2_DANRE MTRF2_DANRE MTRF2_DANRE MTRF2_DANRE . . MTRF2_DANRE . . . ."	" GO:0005739 GO:0005739 . GO:0005739 . . . . . GO:0005739 GO:0005739 GO:0005739 GO:0005739 GO:0005739 . . GO:0005739 . . . ."	" KEGG:hsa:113115 KEGG:hsa:113115 . KEGG:dre:768141 . . . . . KEGG:dre:768141 KEGG:dre:768141 KEGG:dre:768141 KEGG:dre:768141 KEGG:dre:768141 . . KEGG:dre:768141 . . . ."
"PladumEVm024906"	1.07786192082672	2.489099029188	20.5586791539454	5.78309957462988e-06	0.000170799421841076	" . . . ARL2_HUMAN ARL2_HUMAN ARL2_HUMAN ARL2_HUMAN ARL2_HUMAN"	" . . . ARL2_HUMAN . ARL2_HUMAN . ."	" . . . GO:0005813 GO:0005813 GO:0005813 GO:0005813 GO:0005813"	" . . . KEGG:hsa:402 KEGG:hsa:402 KEGG:hsa:402 KEGG:hsa:402 KEGG:hsa:402"
"PladumEVm036230"	-1.58428194990275	1.17394831187026	20.5546913219932	5.7951594541318e-06	0.000171011044060736	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm048581"	1.50473508945844	0.942192264297803	20.5473186722947	5.81752210948046e-06	0.000171237072437353	" CAP1_HUMAN"	" CAP1_HUMAN"	" GO:0035578"	" KEGG:hsa:10487"
"PladumEVm126349"	-2.43486732009532	-0.10483095607288	20.5365832638504	5.85023963075664e-06	0.000172055153585022	" . ."	" . ."	" . ."	" . ."
"PladumEVm031315"	1.11552173126382	1.2563446452577	20.5259911202034	5.88270153799548e-06	0.000172864347381013	" RNH2A_HUMAN RNH2A_HUMAN RNH2A_HUMAN RNH2A_HUMAN"	" RNH2A_HUMAN RNH2A_HUMAN RNH2A_HUMAN RNH2A_HUMAN"	" GO:0005829 GO:0005829 GO:0005829 GO:0005829"	" KEGG:hsa:10535 KEGG:hsa:10535 KEGG:hsa:10535 KEGG:hsa:10535"
"PladumEVm027946"	-1.41498626129221	2.51094358816314	20.4932457095042	5.98420480578598e-06	0.000175699270343997	" SHCAF_HUMAN SHCAF_MOUSE"	" SHCAF_MOUSE SHCAF_MOUSE"	" GO:0016580 GO:0016580"	" KEGG:mmu:56306 KEGG:mmu:56306"
"PladumEVm028054"	1.85648483053374	2.10433502705403	20.4901751169006	5.99381262514031e-06	0.000175833601435581	" QOR_HUMAN QOR_HUMAN QOR_HUMAN"	" QOR_CAVPO QOR_CAVPO QOR_CAVPO"	" GO:0005829 GO:0005829 GO:0005829"	" KEGG:ag:AAA37035 KEGG:ag:AAA37035 KEGG:ag:AAA37035"
"PladumEVm038404"	1.28689094911908	2.93800322994807	20.4609525350061	6.0860278844667e-06	0.00017823950398607	" . . . . . . . ."	" . . . . . . . ."	" . . . . . . . ."	" . . . . . . . ."
"PladumEVm114246"	-1.81653193149743	2.00174650228387	20.4585806238758	6.09357491846483e-06	0.00017831106706553	" . ."	" . ."	" . ."	" . ."
"PladumEVm025478"	1.07445445273582	3.01437528892304	20.453353729223	6.11023921967582e-06	0.000178649077904815	" TATD1_XENLA TATD1_XENLA TATD1_XENLA"	" TATD1_XENLA TATD1_XENLA TATD1_XENLA"	" GO:0005634 GO:0005634 GO:0005634"	" KEGG:xla:494648 KEGG:xla:494648 KEGG:xla:494648"
"PladumEVm064771"	2.18374197552411	0.213944505392503	20.4197604531756	6.21843796201814e-06	0.000181660538423873	" TNR16_CHICK"	" TNR16_CHICK"	" GO:0009986"	" ."
"PladumEVm110054"	-1.14923322715899	4.10096824079924	20.379491308515	6.35067618394264e-06	0.000185213919190961	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm042517"	1.11857667337324	4.20727499698646	20.3405287989833	6.48130998878422e-06	0.000188866129856657	" . . . . . . . . . . ."	" . . . M4A4A_HUMAN M4A4A_HUMAN . M4A4A_HUMAN . M4A4A_HUMAN . ."	" . . . . . . . . . . ."	" . . . KEGG:hsa:51338 KEGG:hsa:51338 . KEGG:hsa:51338 . KEGG:hsa:51338 . ."
"PladumEVm006107"	1.58330379568144	1.30907000717978	20.3322521881379	6.50940536949003e-06	0.000189457021463864	" RTJK_DROFU"	" LORF2_MOUSE"	" GO:0003964"	" ."
"PladumEVm037393"	-1.32608774160196	2.1541328146471	20.331362536522	6.51243260477119e-06	0.000189457021463864	" . . . . . ."	" . . . . . ."	" . . . . . ."	" . . . . . ."
"PladumEVm039206"	-2.43161689514141	2.7468183007408	20.3291514783951	6.51996233815563e-06	0.000189518272989035	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm027919"	1.36017433499875	1.73206340309881	20.2735250227097	6.71230030095394e-06	0.000194461907309311	" ESPB1_PIG ESPB1_PIG ESPB1_PIG ESPB1_PIG ESPB1_PIG ESPB1_PIG ESPB1_PIG MMP9_BOVIN"	" . . . . . . . ."	" GO:0009986 GO:0009986 GO:0009986 GO:0009986 GO:0009986 GO:0009986 GO:0009986 GO:0031012"	" KEGG:ssc:399529 KEGG:ssc:399529 KEGG:ssc:399529 KEGG:ssc:399529 KEGG:ssc:399529 KEGG:ssc:399529 KEGG:ssc:399529 KEGG:bta:282871"
"PladumEVm000768"	1.54235187091331	3.44518885782032	20.2252412210716	6.88386171367229e-06	0.00019910202352152	" KI67_MOUSE KI67_MOUSE . KI67_MOUSE . KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE . KI67_MOUSE . . . KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE KI67_MOUSE ."	" . . . KI67_MOUSE . . NFH_HUMAN . . . . . . . . NFH_HUMAN NFH_HUMAN NFH_HUMAN NFH_HUMAN NFH_HUMAN TCNA_TRYCR . TCNA_TRYCR . . . KI67_MOUSE KI67_MOUSE . KI67_MOUSE . . . KI67_MOUSE . . . . . . . . . . ."	" GO:0005694 GO:0005694 . GO:0005694 . GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 . GO:0005694 . . . GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 GO:0005694 ."	" KEGG:mmu:17345 KEGG:mmu:17345 . KEGG:mmu:17345 . KEGG:mmu:17345 KEGG:hsa:4744 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:hsa:4744 KEGG:hsa:4744 KEGG:hsa:4744 KEGG:hsa:4744 KEGG:hsa:4744 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 . KEGG:mmu:17345 . . . KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 KEGG:mmu:17345 ."
"PladumEVm036427"	-1.28940926721089	1.96078235118147	20.221833367734	6.89613545974301e-06	0.000199292040387065	" . . . ."	" . . . ."	" . . . ."	" . . . ."
"PladumEVm056668"	1.96906137661924	0.373659485907019	20.2200497665347	6.90256804394205e-06	0.000199313078419249	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm023119"	-7.00875883125497	4.67318015920004	20.2090852258616	6.9422443584967e-06	0.000200293208622226	" SEPR_THESR SEPR_THESR"	" PROA_VIBAL SEPR_THESR"	" GO:0005576 GO:0005576"	" . ."
"PladumEVm101091"	1.694259783555	0.870168734511858	20.1863472695373	7.02525515699785e-06	0.000202353990049751	" ."	" ."	" ."	" ."
"PladumEVm112289"	1.0030915190795	2.70360801100845	20.1441754998801	7.18186101157818e-06	0.000206184915269951	" ."	" ."	" ."	" ."
"PladumEVm096782"	-3.34983512786394	5.56745949775237	20.1244184599397	7.25643006414267e-06	0.000207813450828755	" ."	" ."	" ."	" ."
"PladumEVm062001"	1.61523163721857	1.36955784104157	20.1106824046438	7.30873165759927e-06	0.000208968719627546	" ."	" ."	" ."	" ."
"PladumEVm025906"	1.88217968259801	-0.343735934600353	20.0957223577132	7.36612434866638e-06	0.000210437464119423	" KICS2_HUMAN"	" KICS2_HUMAN"	" GO:0045171"	" KEGG:hsa:144577"
"PladumEVm031791"	2.26432102172107	-0.230706042412554	20.0856475696204	7.40502996626522e-06	0.000211267389082661	" STF3_MYCTU . ."	" STF3_MYCTU STF3_MYCTU ."	" GO:0001517 . ."	" KEGG:mtu:Rv2267c KEGG:mtu:Rv2267c ."
"PladumEVm072365"	-1.50067204613156	5.36252526310603	20.0843243038032	7.41015529967132e-06	0.000211267389082661	" . ."	" . ."	" . ."	" . ."
"PladumEVm015517"	1.03267638665512	3.45268301341159	20.0835089396351	7.41331517832056e-06	0.000211267389082661	" CP4F1_RAT CP4F4_RAT CP4F6_RAT CP4F6_RAT CP4F1_RAT CP4F4_RAT CP4B1_MOUSE CP4F6_RAT"	" CP4F1_RAT CP4F4_RAT CP4F6_RAT CP4F2_HUMAN CP4F1_RAT CP4F4_RAT CP4B1_MOUSE CP4F6_RAT"	" GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789"	" . KEGG:rno:286904 KEGG:rno:266689 KEGG:hsa:8529 . KEGG:rno:286904 KEGG:mmu:13120 KEGG:rno:266689"
"PladumEVm069233"	-1.93447688493679	3.20078122470625	20.0580215770331	7.51277437598139e-06	0.000213579189521899	" . . . . . . . ."	" . . . . . . . ."	" . . . . . . . ."	" . . . . . . . ."
"PladumEVm045815"	-1.10209538807059	4.77166170968202	20.0341025250997	7.60733172584474e-06	0.00021609151477178	" . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . ."
"PladumEVm046004"	-2.70165815196787	0.421423915641276	20.025923876618	7.63993710260923e-06	0.00021684139921045	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm028568"	-2.90475815834025	0.0789477684956526	20.0025512441364	7.73389092241726e-06	0.000219329882255143	" . . . ."	" . . . ."	" . . . ."	" . . . ."
"PladumEVm022713"	1.54404629449319	0.288956199801293	19.9484657446172	7.9557770193878e-06	0.00022543949171159	" . ."	" . ."	" . ."	" . ."
"PladumEVm102215"	-1.76348724603852	0.690885914288602	19.9460370806683	7.96588921313532e-06	0.000225543114439007	" ."	" ."	" ."	" ."
