ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0016053	GO:0016053	organic acid biosynthetic process	31/778	172/7982	0.000520577962586177	0.0163840816131774	0.0150502466050006	Hpgds/Cyp1a1/Avp/Akr1a1/Dhfr/Mif/Ido1/Aloxe3/Ass1/Haao/Mgst3/Rdh1/Lipg/Liph/Fabp5/Mgst2/Apip/Lipi/Mthfr/Cad/Decr2/Pycr1/Malrd1/Glul/Rgn/Gamt/Gsto1/Cbs/Cyp2c23/Alox5/Fgfr4	31
GO:1901991	GO:1901991	negative regulation of mitotic cell cycle phase transition	18/778	80/7982	0.000548239606133443	0.0171219446223214	0.0157280398747432	Bub1/Ndc80/Cdt1/Birc5/Trip13/Chek1/Cdk1/Orc1/Plk1/Kntc1/Rpa2/Clspn/Mad2l1/Spdl1/Gen1/Blm/Aurkb/Ctdspl	18
GO:0034502	GO:0034502	protein localization to chromosome	15/778	61/7982	0.000580674599420043	0.0179964799514914	0.0165313789131797	Ndc80/Cdt1/Mis12/Cdk1/Plk1/Kntc1/Rpa2/Esco2/Hdac8/Mcm9/Tnks/Spdl1/Brca2/Mcm8/Aurkb	15
GO:0090068	GO:0090068	positive regulation of cell cycle process	25/778	129/7982	0.000590263287955272	0.0181550677962	0.0166770560544301	Ndc80/Cdt1/Birc5/Kif23/Cdk1/Racgap1/Cyp1a1/Cdc25a/Orc1/Nusap1/Fen1/Apex1/Numa1/Mad2l1/Nsmce2/Dbf4/Anapc4/Rad51b/E2f8/Cit/Cdc16/Gen1/Ect2/Aurkb/Kif3b	25
GO:0034754	GO:0034754	cellular hormone metabolic process	14/778	55/7982	0.000604444365132701	0.0184514595672088	0.0169493184461034	Rdh12/Cyp1a1/Scnn1b/Cyp46a1/Cyp17a1/Stat5b/Rdh1/Hsd11b1/Crabp1/Egr1/Ugt1a7c/Crabp2/Adh6b/Adh1	14
GO:0002011	GO:0002011	morphogenesis of an epithelial sheet	10/778	32/7982	0.000641514795213229	0.0191511034453361	0.0175920040204371	Bmp7/Snai2/Scnn1b/Lrp6/Lrp6/Dag1/Jag1/Scnn1g/Ddr1/Notch2	10
GO:0032611	GO:0032611	interleukin-1 beta production	10/778	32/7982	0.000641514795213229	0.0191511034453361	0.0175920040204371	Serpinb1a/Hk1/Egr1/P2rx7/P2rx7/Nlrc3/Chrna7/Tlr2/Serpinb1b/Arg2	10
GO:0032651	GO:0032651	regulation of interleukin-1 beta production	10/778	32/7982	0.000641514795213229	0.0191511034453361	0.0175920040204371	Serpinb1a/Hk1/Egr1/P2rx7/P2rx7/Nlrc3/Chrna7/Tlr2/Serpinb1b/Arg2	10
GO:0006275	GO:0006275	regulation of DNA replication	16/778	68/7982	0.000652288687672344	0.0193305990653264	0.0177568868261476	Cdt1/Ccna2/Cdk1/Pcna/Ssbp1/Rfc3/Dscc1/Esco2/Rfc5/Rfc4/Tipin/Dbf4/Timeless/E2f8/Brca2/Blm	16
GO:0071459	GO:0071459	protein localization to chromosome, centromeric region	7/778	17/7982	0.000659248787765512	0.0193952904226665	0.0178163116327476	Ndc80/Cdt1/Mis12/Cdk1/Kntc1/Spdl1/Aurkb	7
GO:1990748	GO:1990748	cellular detoxification	9/778	27/7982	0.000705452955707766	0.020605316548011	0.0189278290198608	Rdh12/Mtarc2/Akr1a1/Dhfr/Gch1/Sod2/Abcg2/Abcg2/Prdx6	9
GO:1901987	GO:1901987	regulation of cell cycle phase transition	34/778	198/7982	0.00071118791471937	0.0206244495268617	0.0189454043748175	Bub1/Ndc80/Cenpf/Cdt1/Birc5/Trip13/Chek1/Cdk1/Cyp1a1/Cdc25a/Orc1/Plk1/Fbxo4/Kntc1/Apex1/Rpa2/Clspn/Mad2l1/Nsmce2/Tipin/Dbf4/Anapc4/Fancd2/Spdl1/Timeless/Susd2/Rad51b/Cdc16/Gen1/Cdkn1b/Blm/Aurkb/Cry1/Ctdspl	34
GO:0072337	GO:0072337	modified amino acid transport	8/778	22/7982	0.00072475378005304	0.0208687967873429	0.0191698592215597	Slc3a1/Slc6a8/Slc6a13/Mgst1/Abcc1/Slc16a12/Slc22a21/Slc46a1	8
GO:0006691	GO:0006691	leukotriene metabolic process	6/778	13/7982	0.000791344119326382	0.0221576353411387	0.0203537728840172	Cyp4f40/Mgst3/Mgst2/Cyp4f14/Tlr2/Alox5	6
GO:0016137	GO:0016137	glycoside metabolic process	6/778	13/7982	0.000791344119326382	0.0221576353411387	0.0203537728840172	Akr1a1/Naga/Abcg2/Gla/Akr1b3/Abcg2	6
GO:0043651	GO:0043651	linoleic acid metabolic process	6/778	13/7982	0.000791344119326382	0.0221576353411387	0.0203537728840172	Aloxe3/Cyp2j9/Cyp2j13/Cyp2j12/Alox5/Ephx2	6
GO:0098581	GO:0098581	detection of external biotic stimulus	6/778	13/7982	0.000791344119326382	0.0221576353411387	0.0203537728840172	Lbp/Pglyrp3/Pglyrp1/Pglyrp2/Itgav/Tlr2	6
GO:0051347	GO:0051347	positive regulation of transferase activity	39/778	240/7982	0.000911546269340483	0.0252682440295407	0.0232111456045275	Tpx2/Incenp/Prim2/Cdc20/Plk1/Pcna/Clspn/Thbs1/Rfc3/Dscc1/Mif/Nrxn1/Rfc5/Nek2/Pin1/Rfc4/Tnks/Arrdc4/Pnkp/Mastl/Iqgap1/Dag1/Chrna3/Egr1/Bora/Pak1/P2rx7/P2rx7/Cdkn1b/Ect2/Phb/Chrna7/Ddr1/Ace/Rps2/Aurkb/Ret/Fgfr4/Fgfr3	39
GO:0071277	GO:0071277	cellular response to calcium ion	11/778	39/7982	0.0009148846976213	0.0252682440295407	0.0232111456045275	Fos/Cpne8/Junb/Capn3/Nrxn1/Iqgap1/Ect2/Smpd1/Nlgn1/Slc25a24/Mylk	11
GO:0000281	GO:0000281	mitotic cytokinesis	13/778	51/7982	0.000926196819385816	0.0254078316669352	0.0233393693533709	Birc5/Kif20a/Kif23/Racgap1/Incenp/Plk1/Nusap1/Anln/Cit/Ckap2/Ect2/Usp8/Sptbn1	13
GO:0031297	GO:0031297	replication fork processing	9/778	28/7982	0.000950957430819105	0.0259119944236615	0.0238024880070088	Pcna/Rad51/Cenpx/Mms22l/Brca2/Wrn/Gen1/Blm/Traip	9
GO:0009595	GO:0009595	detection of biotic stimulus	7/778	18/7982	0.000988854875320147	0.0267650052919987	0.0245860549000651	Lbp/Pglyrp3/Pak1/Pglyrp1/Pglyrp2/Itgav/Tlr2	7
GO:0051592	GO:0051592	response to calcium ion	15/778	64/7982	0.000995609840571139	0.0267693771703233	0.0245900708619278	Fos/Cpne8/Junb/Capn3/Thbs1/Nrxn1/Calm1/Iqgap1/P2rx7/P2rx7/Ect2/Smpd1/Nlgn1/Slc25a24/Mylk	15
GO:0071478	GO:0071478	cellular response to radiation	19/778	92/7982	0.00118663419400988	0.0316956238663164	0.0291152697325276	Cryab/Chek1/Cdc25a/Snai2/Fbxo4/Pcna/Rad51/Pold1/Mmp9/Mmp2/Egr1/Rho/Wrn/Eif2s1/Ect2/Blm/Smpd1/Aurkb/Parp1	19
GO:0032787	GO:0032787	monocarboxylic acid metabolic process	52/778	350/7982	0.00120823578339604	0.0320616815724701	0.0294515265261244	Hpgds/Cyp2g1/Ces2g/Cyp1a1/Avp/Akr1a1/Cygb/Hk1/Ptgr1/Cyp4f40/Mif/Ido1/Cyp2b19/Aloxe3/Faah/Fabp3/Ugt1a6a/Rdh1/Pck2/Cyp2u1/Aldh5a1/Lipg/Liph/Fabp5/Pfkp/Crabp1/Tyrp1/Cyp4f14/Lipi/Hpgd/Ugt1a7c/Crabp2/P2rx7/Cyp2j9/Cyp2j13/Decr2/Adh6b/Malrd1/Adh1/P2rx7/Echs1/Cyp2j12/Rgn/Gamt/Slc27a6/Grhpr/Cyp2c23/Alox5/Ephx2/Fgfr4/Cyb5a/Acaa1a	52
GO:0072348	GO:0072348	sulfur compound transport	9/778	29/7982	0.00126143385967817	0.0332559835733336	0.0305485998963757	Racgap1/Slc3a1/Slc6a13/Mgst1/Abcc1/Abcg2/Slc26a2/Slc36a1/Abcg2	9
GO:0051900	GO:0051900	regulation of mitochondrial depolarization	6/778	14/7982	0.0012714687746557	0.0332736205057203	0.0305648009986432	Myoc/Rack1/P2rx7/P2rx7/Oga/Parp1	6
GO:0042742	GO:0042742	defense response to bacterium	14/778	59/7982	0.00127849379283063	0.0332736205057203	0.0305648009986432	Hmgb2/Lbp/Scnn1b/Mmp7/Pglyrp3/P2rx7/Pglyrp1/Pglyrp2/Wfdc18/Rab1a/P2rx7/Notch2/Tlr2/Arg2	14
GO:0010466	GO:0010466	negative regulation of peptidase activity	17/778	79/7982	0.00131648352328505	0.033828627243907	0.0310746244037238	Cryab/Serpinb1a/Birc5/Wfikkn2/Avp/Cd109/Simc1/Thbs1/Mmp9/Spink1/Cstb/Wfdc18/Pi16/Hspa1b/Serpinc1/Hgf/Serpinb1b	17
GO:0051260	GO:0051260	protein homooligomerization	17/778	79/7982	0.00131648352328505	0.033828627243907	0.0310746244037238	Ssbp1/Mif/Trpv1/Scara5/Sod2/Kctd21/Tk1/Kctd21/Apip/Cryz/Kctd15/Glra3/Ect2/Blm/Acot13/Mip/Prmt8	17
GO:0000731	GO:0000731	DNA synthesis involved in DNA repair	7/778	19/7982	0.00143539993831246	0.0365756740052159	0.0335980329272699	Pcna/Pclaf/Pole2/Pold1/Pola1/Pole/Wrn	7
GO:0061307	GO:0061307	cardiac neural crest cell differentiation involved in heart development	5/778	10/7982	0.00144140587212674	0.0365756740052159	0.0335980329272699	Hes1/Bmp7/Lrp6/Lrp6/Jag1	5
GO:1901988	GO:1901988	negative regulation of cell cycle phase transition	24/778	130/7982	0.00152889473847372	0.0385547368832503	0.0354159794600352	Bub1/Ndc80/Cdt1/Birc5/Trip13/Chek1/Cdk1/Orc1/Plk1/Fbxo4/Kntc1/Rpa2/Clspn/Mad2l1/Tipin/Fancd2/Spdl1/Timeless/Susd2/Gen1/Blm/Aurkb/Cry1/Ctdspl	24
GO:0006766	GO:0006766	vitamin metabolic process	13/778	54/7982	0.00163838328222915	0.0410607168262368	0.0377179465168154	Snai2/Akr1a1/Dhfr/Cyp4f40/Rdh1/Crabp1/Cyp4f14/Cyp2r1/Gsto2/Cubn/Rgn/Gsto1/Fgfr4	13
GO:0097237	GO:0097237	cellular response to toxic substance	9/778	30/7982	0.00164872956290356	0.0410665154931807	0.0377232731118329	Rdh12/Mtarc2/Akr1a1/Dhfr/Gch1/Sod2/Abcg2/Abcg2/Prdx6	9
GO:0061982	GO:0061982	meiosis I cell cycle process	14/778	61/7982	0.00180165932209236	0.0446020539493598	0.0409709818881466	Ccnb2/Ndc80/Trip13/Cdc25a/Cenpc1/Plk1/Rad51/Cenpx/Mnd1/Fancd2/Ccne1/Rad54b/Brca2/Psmc3ip	14
GO:0070988	GO:0070988	demethylation	8/778	25/7982	0.0018822635027923	0.0463150898262832	0.0425445587903866	Cyp3a25/Cyp3a11/Cyp3a41a/Apex1/Cyp3a44/Cyp3a59/Cyp3a16/Kdm3b	8
GO:0034614	GO:0034614	cellular response to reactive oxygen species	15/778	68/7982	0.00191579119431443	0.0464742912008412	0.0426907995137621	Fos/Dhfr/Apex1/Ngb/Rack1/Gch1/Sod2/Mmp9/Mmp2/Pycr1/Akr1b3/Ect2/Pjvk/Hgf/Parp1	15
GO:0007271	GO:0007271	synaptic transmission, cholinergic	6/778	15/7982	0.0019459678581633	0.0464742912008412	0.0426907995137621	Lama2/Chrna3/Chrna2/Tacr1/Chrna7/Chrna10	6
GO:0042573	GO:0042573	retinoic acid metabolic process	6/778	15/7982	0.0019459678581633	0.0464742912008412	0.0426907995137621	Cyp1a1/Rdh1/Crabp1/Crabp2/Adh6b/Adh1	6
GO:0051882	GO:0051882	mitochondrial depolarization	6/778	15/7982	0.0019459678581633	0.0464742912008412	0.0426907995137621	Myoc/Rack1/P2rx7/P2rx7/Oga/Parp1	6
GO:0070670	GO:0070670	response to interleukin-4	6/778	15/7982	0.0019459678581633	0.0464742912008412	0.0426907995137621	Stat5b/Mcm2/Hspa5/Mrc1/Parp14/Rps2	6
GO:0015718	GO:0015718	monocarboxylic acid transport	13/778	55/7982	0.00195841199466377	0.0464979689961105	0.0427125496897121	Slc6a8/Slc6a13/Mif/Abcg2/Slc16a12/P2rx7/Abcc4/P2rx7/Slc51a/Abcg2/Mip/Ace/Slco1a5	13
GO:0044839	GO:0044839	cell cycle G2/M phase transition	17/778	82/7982	0.00202167234215292	0.0475587210815063	0.0436869454995532	Ccnb2/Ndc80/Cenpf/Ccna2/Birc5/Chek1/Cdk1/Cdc25a/Orc1/Plk1/Clspn/Calm1/Mastl/Fbxl7/Rad51b/Blm/Lats1	17
GO:0051606	GO:0051606	detection of stimulus	18/778	89/7982	0.00202651693278339	0.0475587210815063	0.0436869454995532	Lbp/Trpv1/Calm1/Sod2/Pnkp/Col11a1/Pglyrp3/Pak1/Pglyrp1/Pglyrp2/Rho/Chrna9/Asic2/Itgav/Tlr2/Pjvk/Chrna10/Parp1	18
