""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"	"blastx"	"blastp"	"GOterms"	"kegg"
"PladumEVm080483"	-1.28590239807296	2.644577444888	16.6547070893697	4.48389016348975e-05	0.00118146786140398	" . ."	" . ."	" . ."	" . ."
"PladumEVm015812"	1.81812355926624	3.17293432406869	16.6451949458645	4.50643211529101e-05	0.00118651267276679	" CP17A_ICTPU CP17A_ICTPU CP17A_ICTPU CP17A_ICTPU CP17A_ICTPU CP17A_ICTPU CP17A_ICTPU CP17A_ICTPU CP2J4_RAT"	" . CP17A_ICTPU . CP17A_ICTPU CP2U1_MOUSE CP17A_ICTPU CP17A_ICTPU CP17A_ICTPU CP2J4_RAT"	" GO:0016020 GO:0016020 GO:0016020 GO:0016020 GO:0016020 GO:0016020 GO:0016020 GO:0016020 GO:0005789"	" KEGG:ipu:100313515 KEGG:ipu:100313515 KEGG:ipu:100313515 KEGG:ipu:100313515 KEGG:mmu:71519 KEGG:ipu:100313515 KEGG:ipu:100313515 KEGG:ipu:100313515 ."
"PladumEVm029426"	2.75530142647742	0.291806912813915	16.6119651867879	4.5860783122548e-05	0.00120587996288531	" . . . . . . PPE2_MOUSE PPE2_MOUSE PPE2_MOUSE PPE2_MOUSE ."	" . . . . . . . PPE2_MOUSE PPE2_MOUSE . ."	" . . . . . . GO:0005829 GO:0005829 GO:0005829 GO:0005829 ."	" . . . . . . KEGG:mmu:19023 KEGG:mmu:19023 KEGG:mmu:19023 KEGG:mmu:19023 ."
"PladumEVm052834"	2.2812180561272	4.38550396833499	16.6116283795375	4.5868927864981e-05	0.00120587996288531	" UBB_BOVIN"	" UBB_BOVIN"	" GO:0005737"	" KEGG:bta:281370"
"PladumEVm018751"	2.09516190756601	0.438928416666087	16.5926666941284	4.63298166888619e-05	0.00121708080097154	" LRIG2_MOUSE ALS_MOUSE ALS_MOUSE ALS_MOUSE ALS_MOUSE SLIT_DROME LRIG2_MOUSE ALS_MOUSE"	" ALS_MOUSE ALS_MOUSE ALS_MOUSE ALS_MOUSE ALS_MOUSE LRC26_RAT ALS_MOUSE ALS_MOUSE"	" GO:0005737 GO:0042567 GO:0042567 GO:0042567 GO:0042567 GO:0030424 GO:0005737 GO:0042567"	" KEGG:mmu:16005 KEGG:mmu:16005 KEGG:mmu:16005 KEGG:mmu:16005 KEGG:mmu:16005 KEGG:rno:311803 KEGG:mmu:16005 KEGG:mmu:16005"
"PladumEVm090736"	5.7139374671011	1.60269333452764	16.5592220374281	4.71541119607859e-05	0.00123778477986743	" FBP3_STRPU"	" ."	" GO:0005615"	" KEGG:spu:373315"
"PladumEVm058519"	-3.39304442548324	6.49271000001601	16.557827717496	4.71887955231521e-05	0.00123778477986743	" ."	" ."	" ."	" ."
"PladumEVm040962"	1.34395610065352	1.69684588222087	16.5397841904464	4.76399468947494e-05	0.00124868124872892	" ANK3_MOUSE ANK3_MOUSE"	" ANK3_MOUSE ANK3_MOUSE"	" GO:0030424 GO:0030424"	" KEGG:mmu:11735 KEGG:mmu:11735"
"PladumEVm015161"	1.17731736586567	2.3506919765098	16.5373600940306	4.77008873465081e-05	0.00124934130659644	" ARSB_MOUSE ARSB_MOUSE ARSB_MOUSE ARSB_MOUSE ARSB_MOUSE ARSB_FELCA ARSB_MOUSE ARSB_MOUSE ARSB_MOUSE ARSB_MOUSE"	" ARSB_MOUSE ARSB_MOUSE ARSB_MOUSE ARSB_MOUSE ARSB_MOUSE ARSB_FELCA ARSB_MOUSE ARSB_MOUSE ARSB_MOUSE ARSB_MOUSE"	" GO:0009986 GO:0009986 GO:0009986 GO:0009986 GO:0009986 GO:0009986 GO:0009986 GO:0009986 GO:0009986 GO:0009986"	" KEGG:mmu:11881 KEGG:mmu:11881 KEGG:mmu:11881 KEGG:mmu:11881 KEGG:mmu:11881 KEGG:fca:100216331 KEGG:mmu:11881 KEGG:mmu:11881 KEGG:mmu:11881 KEGG:mmu:11881"
"PladumEVm093512"	-1.3593221871362	1.70227588322064	16.514381726789	4.82824580023718e-05	0.00126362606752425	" KAD5_MOUSE"	" KAD5_MOUSE"	" GO:0034451"	" KEGG:mmu:229949"
"PladumEVm041706"	1.08797758466158	5.39452331833397	16.5117209349766	4.83502602039567e-05	0.00126445339915123	" VATE_DROME VATE_DROME"	" VATE_DROME VATE_DROME"	" GO:0005886 GO:0005886"	" KEGG:dme:Dmel_CG1088 KEGG:dme:Dmel_CG1088"
"PladumEVm128874"	2.213198115479	3.72491163930382	16.4965121258518	4.87396521372346e-05	0.00127368340016667	" ."	" ."	" ."	" ."
"PladumEVm026375"	1.57136045404896	1.06488559946814	16.4680414269888	4.94770855613806e-05	0.00129198796145671	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm027517"	1.20960859573611	2.19574846339269	16.4638826451199	4.95857392603091e-05	0.00129385821061683	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm053387"	1.57636781585996	3.3145316052	16.4586048016485	4.97239754437083e-05	0.00129649699852815	" HPGDS_CHICK HPGDS_CHICK HPGDS_CHICK GST_PLAVI GST_PLAVI GST_PLAVI HPGDS_CHICK"	" HPGDS_CHICK HPGDS_CHICK HPGDS_CHICK GST_PLAVI GST_PLAVI GST_PLAVI HPGDS_CHICK"	" GO:0005829 GO:0005829 GO:0005829 GO:0004364 GO:0004364 GO:0004364 GO:0005829"	" KEGG:gga:395863 KEGG:gga:395863 KEGG:gga:395863 KEGG:pvx:PVX_085515 KEGG:pvx:PVX_085515 KEGG:pvx:PVX_085515 KEGG:gga:395863"
"PladumEVm002756"	1.0879599578353	3.85411723610779	16.444311635202	5.01002879073823e-05	0.00130533479432963	" ADAP1_HUMAN ADAP1_HUMAN CAD87_DROME CADH7_RAT ADAP1_HUMAN ADAP1_HUMAN CADH7_RAT ADAP1_HUMAN ADAP1_HUMAN ADAP1_HUMAN ADAP1_HUMAN ADAP1_HUMAN ADAP1_HUMAN CAD87_DROME ADAP1_HUMAN ADAP1_HUMAN"	" CAD87_DROME ADAP1_HUMAN CAD87_DROME CAD20_RAT CAD87_DROME ADAP1_HUMAN CAD20_RAT CAD87_DROME ADAP1_HUMAN ADAP1_HUMAN CAD87_DROME CAD87_DROME ADAP1_HUMAN CAD87_DROME ADAP1_HUMAN CAD87_DROME"	" GO:0005737 GO:0005737 GO:0005887 GO:0005912 GO:0005737 GO:0005737 GO:0005912 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005887 GO:0005737 GO:0005737"	" KEGG:dme:Dmel_CG6977 KEGG:hsa:11033 KEGG:dme:Dmel_CG6977 KEGG:rno:363948 KEGG:dme:Dmel_CG6977 KEGG:hsa:11033 KEGG:rno:363948 KEGG:dme:Dmel_CG6977 KEGG:hsa:11033 KEGG:hsa:11033 KEGG:dme:Dmel_CG6977 KEGG:dme:Dmel_CG6977 KEGG:hsa:11033 KEGG:dme:Dmel_CG6977 KEGG:hsa:11033 KEGG:dme:Dmel_CG6977"
"PladumEVm028996"	1.34405246836849	2.69751864293852	16.4417002537895	5.01693494744422e-05	0.00130616013508758	" . . . . . . . . ."	" . . . . . . . . ."	" . . . . . . . . ."	" . . . . . . . . ."
"PladumEVm045769"	1.30968397432316	4.5086329967474	16.4356560816604	5.03295633113838e-05	0.00130835370907849	" HPGDS_CHICK SCRY4_ENTDO HPGDS_CHICK HPGDS_CHICK HPGDS_CHICK GST1_ASCSU"	" SCRY4_ENTDO SCRY4_ENTDO HPGDS_CHICK HPGDS_CHICK HPGDS_CHICK GST1_ASCSU"	" GO:0005829 GO:0005212 GO:0005829 GO:0005829 GO:0005829 GO:0005903"	" KEGG:gga:395863 . KEGG:gga:395863 KEGG:gga:395863 KEGG:gga:395863 ."
"PladumEVm033873"	-1.37431768263472	3.60145222825986	16.4342862688149	5.03659446094786e-05	0.00130835370907849	" ETHE1_MOUSE ETHE1_MOUSE ETHE1_MOUSE ETHE1_MOUSE"	" ETHE1_MOUSE ETHE1_MOUSE ETHE1_MOUSE ETHE1_MOUSE"	" GO:0005737 GO:0005737 GO:0005737 GO:0005737"	" KEGG:mmu:66071 KEGG:mmu:66071 KEGG:mmu:66071 KEGG:mmu:66071"
"PladumEVm117766"	-5.16397232409231	0.498193925825001	16.4185135077061	5.07867685670974e-05	0.00131830528006376	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm014465"	1.51216790452887	2.62760419149216	16.3868515078466	5.16422268919656e-05	0.00133951578721484	" UD16_RAT UD16_MOUSE UD16_MOUSE UD16_RAT UD16_MOUSE UD16_RAT UD16_RAT UD19_HUMAN UD16_MOUSE UD13_HUMAN UD16_RAT UD17_MOUSE UD15_HUMAN UD19_HUMAN UD16_MOUSE UD16_RAT UD17_MOUSE UD16_RAT"	" UD16_MOUSE UD16_MOUSE UD16_MOUSE UD16_MOUSE UD2B9_MACFA UD16_MOUSE UD16_MOUSE CGT_HUMAN UD16_MOUSE UD16_MOUSE UD16_MOUSE UD110_HUMAN UD15_HUMAN UD2B1_RAT UDB17_HUMAN UD16_MOUSE UD17_MOUSE UD16_MOUSE"	" GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005789 GO:0005789 GO:0005783 GO:0005783 GO:0005783 GO:0005789 GO:0005783"	" KEGG:mmu:94284 KEGG:mmu:94284 KEGG:mmu:94284 KEGG:mmu:94284 KEGG:mcf:102127901 KEGG:mmu:94284 KEGG:mmu:94284 KEGG:hsa:7368 KEGG:mmu:94284 KEGG:mmu:94284 KEGG:mmu:94284 KEGG:hsa:54575 KEGG:hsa:54579 KEGG:rno:286954 KEGG:hsa:7367 KEGG:mmu:94284 KEGG:mmu:394432 KEGG:mmu:94284"
"PladumEVm054711"	-1.60141264925017	2.94694090273362	16.3832210910265	5.17412365350239e-05	0.00134108832588813	" . . . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . . . ."
"PladumEVm097631"	-1.38907433993634	3.65655821605352	16.3815454480658	5.17869994519294e-05	0.00134127944688729	" . . . ."	" . . . ."	" . . . ."	" . . . ."
"PladumEVm026168"	3.03877834515855	1.05880278727552	16.3780403703098	5.18828570945971e-05	0.00134276677335417	" ABCG2_MACMU ABCG2_MACMU ABCG2_MACMU ABCG2_MACMU ABCG2_MACMU ABCG2_MACMU ABCG2_MACMU ABCG2_MACMU ABCG2_MACMU ABCG2_MACMU"	" ABCG2_MACMU ABCG2_MACMU ABCG2_MACMU ABCG2_MACMU ABCG2_MACMU ABCG2_MACMU ABCG2_MACMU ABCG2_MACMU ABCG2_MACMU ABCG2_MACMU"	" GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324"	" KEGG:mcc:574307 KEGG:mcc:574307 KEGG:mcc:574307 KEGG:mcc:574307 KEGG:mcc:574307 KEGG:mcc:574307 KEGG:mcc:574307 KEGG:mcc:574307 KEGG:mcc:574307 KEGG:mcc:574307"
"PladumEVm024592"	-1.2029700965631	10.3376109839535	16.3610748533193	5.23493616593357e-05	0.00135383741451927	" . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 032R_FRG3G . . . . . . . . . . . . . . . . . . . . . . . . . . ."	" 032R_FRG3G . . . . 032R_FRG3G . . . . . . . 032R_FRG3G 032R_FRG3G . 032R_FRG3G . . . . 032R_FRG3G . . 032R_FRG3G . . . . . . . . . . . . . 032R_FRG3G . . . . . . . . . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . GO:0006353 . . . . . . . . . . . . . . . . . . . . . . . . . . ."	" KEGG:vg:2947752 . . . . KEGG:vg:2947752 . . . . . . . KEGG:vg:2947752 KEGG:vg:2947752 . KEGG:vg:2947752 . . . . KEGG:vg:2947752 . . KEGG:vg:2947752 . . . . . . . . . . . . . KEGG:vg:2947752 . . . . . . . . . . . . . . . . . . . . . . . . . . ."
"PladumEVm006873"	1.37867345409879	2.60086557398668	16.3215187111836	5.34534943038486e-05	0.00138136955435071	" . . . . . . . . . . . ."	" HMU_HALWD . F167A_BOVIN . . F167A_HUMAN F167A_BOVIN . F167A_BOVIN F167A_BOVIN F167A_HUMAN ."	" . . . . . . . . . . . ."	" KEGG:hwa:HQ_1081A . KEGG:bta:618107 . . KEGG:hsa:83648 KEGG:bta:618107 . KEGG:bta:618107 KEGG:bta:618107 KEGG:hsa:83648 ."
"PladumEVm099207"	-2.62093562791449	0.495044040980438	16.3094414836153	5.37952506964263e-05	0.00138837326500232	" ."	" LDTI_HIRME"	" ."	" ."
"PladumEVm042586"	1.46210407497212	4.12064369472419	16.3091338680769	5.3803984109824e-05	0.00138837326500232	" . . . . . . . . . ."	" M4A4A_HUMAN . . . M4A4A_HUMAN M4A4A_HUMAN . M4A4A_HUMAN . ."	" . . . . . . . . . ."	" KEGG:hsa:51338 . . . KEGG:hsa:51338 KEGG:hsa:51338 . KEGG:hsa:51338 . ."
"PladumEVm011743"	-1.43298831978564	1.674186299432	16.3069935168839	5.38647896138595e-05	0.00138891651979235	" . . . . . . . . . . ."	" . . . . . . . . . . ."	" . . . . . . . . . . ."	" . . . . . . . . . . ."
"PladumEVm042663"	-2.08164332100515	0.370012592566211	16.2984229311473	5.41089656040688e-05	0.00139418373837799	" RABC_DICDI RABC_DICDI RABC_DICDI RABC_DICDI RABC_DICDI"	" RABC_DICDI RABC_DICDI RABC_DICDI RABC_DICDI RABC_DICDI"	" GO:0012505 GO:0012505 GO:0012505 GO:0012505 GO:0012505"	" KEGG:ddi:DDB_G0271736 KEGG:ddi:DDB_G0271736 KEGG:ddi:DDB_G0271736 KEGG:ddi:DDB_G0271736 KEGG:ddi:DDB_G0271736"
"PladumEVm033537"	-1.42781988852987	3.17272471571562	16.2893258868451	5.4369358268524e-05	0.00139986072847749	" . . . . ."	" M4A4A_HUMAN M4A4A_HUMAN M4A4A_HUMAN M4A4A_HUMAN ."	" . . . . ."	" KEGG:hsa:51338 KEGG:hsa:51338 KEGG:hsa:51338 KEGG:hsa:51338 ."
"PladumEVm011067"	1.67264534197243	2.27590679103714	16.2729653883823	5.48408343172835e-05	0.00141096016952251	" MOXD1_DANRE MOXD1_DANRE MOXD1_DANRE MOXD1_DANRE MOXD1_DANRE MOXD1_DANRE . . MOXD1_DANRE MOXD1_DANRE MOXD1_DANRE . . MOXD1_DANRE MOXD1_DANRE"	" MOXD1_DANRE MOXD1_DANRE MOXD1_DANRE MOXD1_DANRE . . . . . MOXD1_DANRE . . . MOXD1_DANRE MOXD1_DANRE"	" GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 . . GO:0005789 GO:0005789 GO:0005789 . . GO:0005789 GO:0005789"	" KEGG:dre:570584 KEGG:dre:570584 KEGG:dre:570584 KEGG:dre:570584 KEGG:dre:570584 KEGG:dre:570584 . . KEGG:dre:570584 KEGG:dre:570584 KEGG:dre:570584 . . KEGG:dre:570584 KEGG:dre:570584"
"PladumEVm017133"	1.51410485090169	1.9599293691175	16.2639504369523	5.51023814297678e-05	0.0014157553534564	" UN93A_XENLA UN93A_XENLA UN93A_XENLA"	" UN93A_XENLA UN93A_XENLA UN93A_XENLA"	" GO:0016021 GO:0016021 GO:0016021"	" KEGG:xla:446680 KEGG:xla:446680 KEGG:xla:446680"
"PladumEVm014482"	-1.69515811085317	2.02403717882076	16.2637485224186	5.51082538338447e-05	0.0014157553534564	" RTJK_DROFU RTJK_DROME RTJK_DROME RTJK_DROME RTJK_DROME RTBS_DROME . . RTJK_DROME . . . RTJK_DROME RTJK_DROME RTBS_DROME RTJK_DROME"	" RTJK_DROFU RTJK_DROME RTJK_DROME RTJK_DROME RTJK_DROME RTBS_DROME . RTBS_DROME RTJK_DROME . . . . RTJK_DROME RTBS_DROME RTJK_DROME"	" GO:0003964 GO:0003964 GO:0003964 GO:0003964 GO:0003964 GO:0003964 . . GO:0003964 . . . GO:0003964 GO:0003964 GO:0003964 GO:0003964"	" . . . . . . . . . . . . . . . ."
"PladumEVm010841"	1.20308323528631	1.74855630193054	16.2541272450771	5.53888060388511e-05	0.00142191733592316	" WDR5_XENTR PWP2_ARATH FBXW7_BOVIN WDR5_RAT WDR5_BOVIN WDR5_BOVIN WDR5_BOVIN WDR5_BOVIN WDR5_XENTR WDR5_XENTR WDR5_XENTR WDR5_RAT WDR5_RAT WDR5_RAT"	" WDR5_XENTR PWP2_ARATH Y2800_NOSS1 WDR5_XENTR WDR5_XENTR WDR5_XENTR WDR5_XENTR WDR5_XENTR WDR5_XENTR WDR5_XENTR WDR5_XENTR WDR5_XENTR WDR5_XENTR WDR5_XENTR"	" GO:0000123 GO:0080008 GO:0030126 GO:0005671 GO:0000123 GO:0000123 GO:0000123 GO:0000123 GO:0000123 GO:0000123 GO:0000123 GO:0005671 GO:0005671 GO:0005671"	" KEGG:xtr:496891 KEGG:ath:AT1G15440 KEGG:ana:alr2800 KEGG:xtr:496891 KEGG:xtr:496891 KEGG:xtr:496891 KEGG:xtr:496891 KEGG:xtr:496891 KEGG:xtr:496891 KEGG:xtr:496891 KEGG:xtr:496891 KEGG:xtr:496891 KEGG:xtr:496891 KEGG:xtr:496891"
"PladumEVm112915"	-2.16723128464905	4.48753366948879	16.2516672538124	5.54607685768457e-05	0.00142271937834538	" . ."	" . ."	" . ."	" . ."
"PladumEVm013119"	1.2191553306306	3.84454146582271	16.2369751385537	5.58925214013911e-05	0.00143192885726324	" GRIA2_PONAB GRIA2_PONAB GRIA2_PONAB GRIA2_PONAB GRIA2_PONAB GRIA2_PONAB GLR2_CAEEL GLR2_CAEEL GRIA2_PONAB GRIA2_PONAB GRIA2_PONAB GRIA2_PONAB GRIA2_PONAB GRIA2_PONAB GRIA2_HUMAN GRIA2_HUMAN"	" GRIA2_PONAB GRIA2_PONAB GRIA2_PONAB GRIA2_PONAB GRIA2_PONAB GRIA2_PONAB GRIA3_MOUSE GRIA3_MOUSE GRIA2_PONAB GRIA2_PONAB GRIA2_PONAB GRIA2_PONAB GRIA2_PONAB GRIA2_PONAB GRIA1_RAT GRIA1_MACFA"	" GO:0032281 GO:0032281 GO:0032281 GO:0032281 GO:0032281 GO:0032281 GO:0016021 GO:0016021 GO:0032281 GO:0032281 GO:0032281 GO:0032281 GO:0032281 GO:0032281 GO:0032281 GO:0032281"	" . . . . . . KEGG:mmu:53623 KEGG:mmu:53623 . . . . . . KEGG:rno:50592 KEGG:mcf:102123558"
"PladumEVm085859"	1.3348267625768	2.77319659354567	16.2366626193797	5.59017419304233e-05	0.00143192885726324	" . . . . . ."	" . . . . . ."	" . . . . . ."	" . . . . . ."
"PladumEVm099162"	-2.50197597356733	1.35510746538637	16.2290572901408	5.61266008447601e-05	0.00143663538968137	" . ."	" . ."	" . ."	" . ."
"PladumEVm089074"	1.16948142638301	3.73217727416692	16.1950084094069	5.7144493349608e-05	0.00146161892616541	" DJC15_HUMAN DJC15_HUMAN DJC15_HUMAN DJC15_HUMAN DJC15_HUMAN"	" DJC15_HUMAN TIM14_DROME TIM14_DROME TIM14_DROME DJC15_HUMAN"	" GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021"	" KEGG:hsa:29103 KEGG:dme:Dmel_CG7394 KEGG:dme:Dmel_CG7394 KEGG:dme:Dmel_CG7394 KEGG:hsa:29103"
"PladumEVm151955"	-2.50566219251941	-0.178754542149179	16.1836315823542	5.74887254865088e-05	0.00146934790034611	" . ."	" . ."	" . ."	" . ."
"PladumEVm027044"	2.26413010643712	1.30739115229037	16.1590694287196	5.82390382211598e-05	0.0014874369564394	" STF3_MYCTU STF3_MYCTU STF3_MYCTU STF3_MYCTU STF3_MYCTU . STF3_MYCTU"	" STF3_MYCTU STF3_MYCTU STF3_MYCTU STF3_MYCTU STF3_MYCTU . STF3_MYCTU"	" GO:0001517 GO:0001517 GO:0001517 GO:0001517 GO:0001517 . GO:0001517"	" KEGG:mtu:Rv2267c KEGG:mtu:Rv2267c KEGG:mtu:Rv2267c KEGG:mtu:Rv2267c KEGG:mtu:Rv2267c . KEGG:mtu:Rv2267c"
"PladumEVm030548"	-1.39473696298759	2.14147121404634	16.1452652688264	5.86650357184235e-05	0.00149722255877721	" . . . . . . ."	" . . . . . . ."	" . . . . . . ."	" . . . . . . ."
"PladumEVm053040"	-1.88342283078752	1.47316502945497	16.1412441475428	5.87897162231725e-05	0.00149930941249739	" . . . ."	" . . . ."	" . . . ."	" . . . ."
"PladumEVm071916"	-1.79637006292995	1.45587603677509	16.1335714963348	5.90283573836637e-05	0.00150429743153014	" ."	" ."	" ."	" ."
"PladumEVm017578"	1.02822882128392	5.74069029198833	16.1211848003416	5.94156763637135e-05	0.00151306437060626	" CCD47_HUMAN CCD47_HUMAN CCD47_HUMAN CCD47_HUMAN CCD47_HUMAN CCD47_HUMAN CCD47_HUMAN CCD47_HUMAN CCD47_HUMAN"	" CCD47_HUMAN CCD47_HUMAN CCD47_HUMAN CCD47_HUMAN CCD47_HUMAN CCD47_HUMAN CCD47_HUMAN CCD47_HUMAN CCD47_HUMAN"	" GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783 GO:0005783"	" KEGG:hsa:57003 KEGG:hsa:57003 KEGG:hsa:57003 KEGG:hsa:57003 KEGG:hsa:57003 KEGG:hsa:57003 KEGG:hsa:57003 KEGG:hsa:57003 KEGG:hsa:57003"
"PladumEVm009986"	-2.02254183097542	0.409136819465312	16.110605572323	5.97485008162542e-05	0.00151932523291056	" CSMD3_HUMAN . CSMD3_HUMAN LAR_CAEEL"	" CSMD3_HUMAN . CSMD3_HUMAN LAR_CAEEL"	" GO:0016021 . GO:0016021 GO:0005912"	" KEGG:hsa:114788 . KEGG:hsa:114788 ."
"PladumEVm003751"	-1.85607890423015	1.09001002721855	16.105052982629	5.9923935966276e-05	0.00152267810816416	" ZAN_HUMAN ZAN_HUMAN ."	" . . ."	" GO:0031012 GO:0031012 ."	" KEGG:hsa:7455 KEGG:hsa:7455 ."
"PladumEVm030743"	2.24323866955293	0.470741408545278	16.102697127641	5.99985261051524e-05	0.00152346548225866	" . . . . . . . ."	" . . . . . . . ."	" . . . . . . . ."	" . . . . . . . ."
"PladumEVm054707"	-2.43662339602004	7.78683674972921	16.0902174119697	6.03952141582136e-05	0.00153242439177474	" GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_METSO GLB1_TYLHE GLB1_METSO GLB1_METSO GLB1_METSO GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_METSO GLB1_TYLHE GLB1_TYLHE GLB1_METSO GLB1_METSO GLB1_TYLHE"	" GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_METSO GLB1_TYLHE GLB1_METSO GLB1_METSO GLB1_METSO GLB1_TYLHE . GLB1_TYLHE GLB1_METSO GLB1_TYLHE GLB1_TYLHE GLB1_METSO GLB1_METSO GLB1_TYLHE"	" GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576"	" . . . . . . . . . . . . . . . . . . ."
"PladumEVm023818"	2.23294459398859	2.04024897158681	16.0527694618295	6.16014625504675e-05	0.00156189658929665	" ACT1_ACACA ACT1_ACACA ACT1_ACACA ACT1_ACACA ACT1_ACACA ACT2_ABSGL ACT2_ABSGL ACT2_ABSGL ACT2_ABSGL"	" ACT1_ACACA ACT1_ACACA ACT1_ACACA ACT1_ACACA ACT1_ACACA ACT2_ABSGL ACT2_ABSGL ACT2_ABSGL ACT2_ABSGL"	" GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737"	" . . . . . . . . ."
"PladumEVm018472"	-2.24988489338418	0.334091688634879	16.0286128738418	6.23924057364896e-05	0.00158080367224598	" AVT1D_ARATH AVT1D_ARATH AVT1D_ARATH LHT1_ARATH LHT1_ARATH AVT1D_ARATH AVT1D_ARATH LHT1_ARATH AVT1D_ARATH AVT1D_ARATH AVT1D_ARATH AVT1D_ARATH"	" AVT1C_ARATH AVT1D_ARATH AVT1D_ARATH AVT3B_ARATH AVT3B_ARATH AVT1D_ARATH AVT1C_ARATH AVT3B_ARATH AVT1C_ARATH AVT1C_ARATH AVT1D_ARATH AVT1C_ARATH"	" GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021"	" KEGG:ath:AT2G39130 KEGG:ath:AT5G02180 KEGG:ath:AT5G02180 KEGG:ath:AT2G42005 KEGG:ath:AT2G42005 KEGG:ath:AT5G02180 KEGG:ath:AT2G39130 KEGG:ath:AT2G42005 KEGG:ath:AT2G39130 KEGG:ath:AT2G39130 KEGG:ath:AT5G02180 KEGG:ath:AT2G39130"
"PladumEVm042566"	2.10653221500085	1.24595218673532	16.0253831441217	6.24989258963375e-05	0.00158235505209575	" FOSX_MSVFR FOSX_MSVFR FOSX_MSVFR FOSX_MSVFR FOSX_MSVFR FOSX_MSVFR"	" BATF_XENLA BATF_XENLA BATF_XENLA BATF_XENLA BATF_XENLA BATF_XENLA"	" GO:0042025 GO:0042025 GO:0042025 GO:0042025 GO:0042025 GO:0042025"	" KEGG:xla:100036977 KEGG:xla:100036977 KEGG:xla:100036977 KEGG:xla:100036977 KEGG:xla:100036977 KEGG:xla:100036977"
